Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
TAM,25,2001,2001-09-09,12:03,12:03,@,DAL,8,1,1,Sun,W 10-6,,10,6,4,16,25,34,73.5,192,0,1,2,3,74.6,33,71,2.15,1,9,19,47.4,28,0,2,2,6,14.5,23,99,4.3,0
WAS,26,2001,2001-09-09,4:15,1:15,@,LAC,23,1,1,Sun,L 3-30,,3,30,-27,33,15,32,46.9,117,0,2,1,2,30.3,19,44,2.32,0,10,18,55.6,122,0,2,1,7,37.0,46,133,2.89,2
DEN,9,2001,2001-09-10,7:07,7:07,,NYG,17,1,1,Mon,W 31-20,,31,20,11,51,21,29,72.4,330,3,0,0,0,144.3,36,143,3.97,1,19,34,55.9,245,3,0,3,13,108.1,19,63,3.32,0
NYG,17,2001,2001-09-10,7:07,7:07,@,DEN,9,1,1,Mon,L 20-31,,20,31,-11,51,19,34,55.9,245,3,0,3,13,108.1,19,63,3.32,0,21,29,72.4,330,3,0,0,0,144.3,36,143,3.97,1
ATL,1,2001,2001-09-23,1:12,1:12,,CAR,29,2,2,Sun,W 24-16,,24,16,8,40,13,16,81.3,256,2,1,2,15,132.3,28,121,4.32,1,27,41,65.9,270,0,0,2,6,84.4,21,89,4.24,1
BUF,2,2001,2001-09-23,1:00,12:00,@,IND,6,2,2,Sun,L 26-42,,26,42,-16,68,24,37,64.9,229,1,1,4,28,79.7,22,145,6.59,1,23,29,79.3,418,4,2,1,3,129.6,30,137,4.57,2
CAR,29,2001,2001-09-23,1:12,1:12,@,ATL,1,2,2,Sun,L 16-24,,16,24,-8,40,27,41,65.9,270,0,0,2,6,84.4,21,89,4.24,1,13,16,81.3,256,2,1,2,15,132.3,28,121,4.32,1
CHI,3,2001,2001-09-23,12:12,12:12,,MIN,14,2,2,Sun,W 17-10,,17,10,7,27,23,38,60.5,237,2,1,0,0,85.1,19,47,2.47,0,24,37,64.9,215,1,0,3,18,89.4,25,104,4.16,0
CIN,4,2001,2001-09-23,1:11,1:11,,BAL,31,2,2,Sun,W 21-10,,21,10,11,31,19,30,63.3,136,1,0,2,18,84.9,23,67,2.91,1,34,64,53.1,318,1,3,2,11,52.7,20,64,3.2,0
CLE,5,2001,2001-09-23,1:13,1:13,,DET,10,2,2,Sun,W 24-14,,24,14,10,38,12,20,60.0,118,3,2,3,20,76.7,37,139,3.76,0,22,42,52.4,189,1,7,3,23,32.8,20,82,4.1,0
IND,6,2001,2001-09-23,1:00,12:00,,BUF,2,2,2,Sun,W 42-26,,42,26,16,68,23,29,79.3,418,4,2,1,3,129.6,30,137,4.57,2,24,37,64.9,229,1,1,4,28,79.7,22,145,6.59,1
ARI,7,2001,2001-09-23,8:37,5:37,,DEN,9,2,1,Sun,L 17-38,,17,38,-21,55,16,28,57.1,224,1,1,3,18,80.1,18,84,4.67,1,22,31,71.0,234,3,0,1,8,124.9,37,147,3.97,1
DAL,8,2001,2001-09-23,1:12,12:12,,LAC,23,2,2,Sun,L 21-32,,21,32,-11,53,12,25,48.0,188,3,3,1,5,73.4,26,101,3.88,0,23,38,60.5,345,2,0,1,3,107.9,38,130,3.42,1
DEN,9,2001,2001-09-23,8:37,5:37,@,ARI,7,2,2,Sun,W 38-17,,38,17,21,55,22,31,71.0,234,3,0,1,8,124.9,37,147,3.97,1,16,28,57.1,224,1,1,3,18,80.1,18,84,4.67,1
DET,10,2001,2001-09-23,1:13,1:13,@,CLE,5,2,2,Sun,L 14-24,,14,24,-10,38,22,42,52.4,189,1,7,3,23,32.8,20,82,4.1,0,12,20,60.0,118,3,2,3,20,76.7,37,139,3.76,0
JAX,30,2001,2001-09-23,1:10,1:10,,TEN,19,2,2,Sun,W 13-6,,13,6,7,19,17,27,63.0,210,0,0,3,25,87.0,30,119,3.97,1,21,36,58.3,177,0,0,4,38,71.2,22,87,3.95,0
KAN,12,2001,2001-09-23,12:00,12:00,,NYG,17,2,2,Sun,L 3-13,,3,13,-10,16,17,34,50.0,178,0,1,1,6,53.3,20,88,4.4,0,20,34,58.8,201,0,3,1,7,39.0,31,98,3.16,1
MIA,13,2001,2001-09-23,1:10,1:10,,OAK,27,2,2,Sun,W 18-15,,18,15,3,33,16,34,47.1,215,0,2,1,2,43.1,34,144,4.24,2,14,25,56.0,120,0,0,1,5,68.7,26,96,3.69,0
MIN,14,2001,2001-09-23,12:12,12:12,@,CHI,3,2,2,Sun,L 10-17,,10,17,-7,27,24,37,64.9,215,1,0,3,18,89.4,25,104,4.16,0,23,38,60.5,237,2,1,0,0,85.1,19,47,2.47,0
NEW,16,2001,2001-09-23,4:15,4:15,,NYJ,18,2,2,Sun,L 3-10,,3,10,-7,13,23,38,60.5,201,0,2,1,4,52.6,26,107,4.12,0,16,28,57.1,127,0,0,2,10,68.6,27,111,4.11,1
NYG,17,2001,2001-09-23,12:00,12:00,@,KAN,12,2,2,Sun,W 13-3,,13,3,10,16,20,34,58.8,201,0,3,1,7,39.0,31,98,3.16,1,17,34,50.0,178,0,1,1,6,53.3,20,88,4.4,0
NYJ,18,2001,2001-09-23,4:15,4:15,@,NEW,16,2,2,Sun,W 10-3,,10,3,7,13,16,28,57.1,127,0,0,2,10,68.6,27,111,4.11,1,23,38,60.5,201,0,2,1,4,52.6,26,107,4.12,0
TEN,19,2001,2001-09-23,1:10,1:10,@,JAX,30,2,2,Sun,L 6-13,,6,13,-7,19,21,36,58.3,177,0,0,4,38,71.2,22,87,3.95,0,17,27,63.0,210,0,0,3,25,87.0,30,119,3.97,1
PHI,20,2001,2001-09-23,4:27,1:27,@,SEA,24,2,2,Sun,W 27-3,,27,3,24,30,24,37,64.9,242,2,0,5,41,101.4,31,102,3.29,1,9,24,37.5,21,0,0,7,41,45.8,26,126,4.85,0
OAK,27,2001,2001-09-23,1:10,1:10,@,MIA,13,2,2,Sun,L 15-18,,15,18,-3,33,14,25,56.0,120,0,0,1,5,68.7,26,96,3.69,0,16,34,47.1,215,0,2,1,2,43.1,34,144,4.24,2
LAR,22,2001,2001-09-23,4:29,1:29,@,SFO,28,2,2,Sun,W 30-26,,30,26,4,56,24,35,68.6,310,3,1,1,11,112.8,25,115,4.6,0,19,34,55.9,116,1,1,1,5,60.4,25,116,4.64,2
BAL,31,2001,2001-09-23,1:11,1:11,@,CIN,4,2,2,Sun,L 10-21,,10,21,-11,31,34,64,53.1,318,1,3,2,11,52.7,20,64,3.2,0,19,30,63.3,136,1,0,2,18,84.9,23,67,2.91,1
LAC,23,2001,2001-09-23,1:12,12:12,@,DAL,8,2,2,Sun,W 32-21,,32,21,11,53,23,38,60.5,345,2,0,1,3,107.9,38,130,3.42,1,12,25,48.0,188,3,3,1,5,73.4,26,101,3.88,0
SEA,24,2001,2001-09-23,4:27,1:27,,PHI,20,2,2,Sun,L 3-27,,3,27,-24,30,9,24,37.5,21,0,0,7,41,45.8,26,126,4.85,0,24,37,64.9,242,2,0,5,41,101.4,31,102,3.29,1
SFO,28,2001,2001-09-23,4:29,1:29,,LAR,22,2,2,Sun,L 26-30,,26,30,-4,56,19,34,55.9,116,1,1,1,5,60.4,25,116,4.64,2,24,35,68.6,310,3,1,1,11,112.8,25,115,4.6,0
GNB,11,2001,2001-09-24,9:08,8:08,,WAS,26,2,2,Mon,W 37-0,,37,0,37,37,20,31,64.5,226,3,1,1,10,105.0,40,160,4.0,0,15,24,62.5,66,0,1,5,36,49.3,15,71,4.73,0
WAS,26,2001,2001-09-24,9:08,8:08,@,GNB,11,2,2,Mon,L 0-37,,0,37,-37,37,15,24,62.5,66,0,1,5,36,49.3,15,71,4.73,0,20,31,64.5,226,3,1,1,10,105.0,40,160,4.0,0
ATL,1,2001,2001-09-30,4:05,1:05,@,ARI,7,3,3,Sun,W 34-14,,34,14,20,48,20,28,71.4,268,3,0,2,18,137.2,34,111,3.26,1,23,35,65.7,245,1,3,4,31,59.8,15,90,6.0,1
BUF,2,2001,2001-09-30,1:03,1:03,,PIT,21,3,3,Sun,L 3-20,,3,20,-17,23,16,27,59.3,120,0,1,4,28,54.6,22,52,2.36,0,15,22,68.2,100,0,0,2,7,77.8,31,170,5.48,1
CAR,29,2001,2001-09-30,1:03,1:03,,GNB,11,3,3,Sun,L 7-28,,7,28,-21,35,18,30,60.0,133,1,1,3,27,67.8,17,36,2.12,0,25,39,64.1,308,3,2,0,0,92.7,31,75,2.42,0
CIN,4,2001,2001-09-30,4:15,1:15,@,LAC,23,3,3,Sun,L 14-28,,14,28,-14,42,18,32,56.3,126,2,3,2,9,47.1,26,111,4.27,0,12,19,63.2,112,1,0,2,21,96.8,35,133,3.8,3
CLE,5,2001,2001-09-30,4:15,4:15,@,JAX,30,3,3,Sun,W 23-14,,23,14,9,37,24,34,70.6,226,0,1,3,23,76.3,36,95,2.64,1,19,37,51.4,161,1,2,2,9,49.5,19,98,5.16,0
IND,6,2001,2001-09-30,1:03,1:03,@,NEW,16,3,3,Sun,L 13-44,,13,44,-31,57,25,43,58.1,240,1,3,3,13,52.5,24,82,3.42,1,13,23,56.5,159,0,0,1,9,78.0,39,177,4.54,3
ARI,7,2001,2001-09-30,4:05,1:05,,ATL,1,3,2,Sun,L 14-34,,14,34,-20,48,23,35,65.7,245,1,3,4,31,59.8,15,90,6.0,1,20,28,71.4,268,3,0,2,18,137.2,34,111,3.26,1
DAL,8,2001,2001-09-30,8:38,8:38,@,PHI,20,3,3,Sun,L 18-40,,18,40,-22,58,11,30,36.7,61,2,1,2,16,53.5,30,181,6.03,0,14,28,50.0,145,3,0,2,17,101.0,30,131,4.37,1
DEN,9,2001,2001-09-30,4:15,2:15,,BAL,31,3,3,Sun,L 13-20,,13,20,-7,33,17,33,51.5,167,1,2,5,24,50.9,24,61,2.54,0,17,30,56.7,221,2,1,0,0,88.3,34,112,3.29,0
GNB,11,2001,2001-09-30,1:03,1:03,@,CAR,29,3,3,Sun,W 28-7,,28,7,21,35,25,39,64.1,308,3,2,0,0,92.7,31,75,2.42,0,18,30,60.0,133,1,1,3,27,67.8,17,36,2.12,0
JAX,30,2001,2001-09-30,4:15,4:15,,CLE,5,3,3,Sun,L 14-23,,14,23,-9,37,19,37,51.4,161,1,2,2,9,49.5,19,98,5.16,0,24,34,70.6,226,0,1,3,23,76.3,36,95,2.64,1
KAN,12,2001,2001-09-30,1:01,1:01,@,WAS,26,3,3,Sun,W 45-13,,45,13,32,58,24,30,80.0,346,3,0,1,1,148.1,38,200,5.26,3,11,27,40.7,107,1,1,1,9,49.5,20,111,5.55,0
MIA,13,2001,2001-09-30,12:03,12:03,@,LAR,22,3,3,Sun,L 10-42,,10,42,-32,52,19,27,70.4,189,1,2,2,15,71.4,25,64,2.56,0,24,31,77.4,318,4,0,1,10,148.9,27,123,4.56,2
MIN,14,2001,2001-09-30,1:00,12:00,,TAM,25,3,3,Sun,W 20-16,,20,16,4,36,30,44,68.2,312,1,2,1,10,77.1,24,90,3.75,1,20,34,58.8,223,0,1,1,1,66.2,16,108,6.75,1
NOR,15,2001,2001-09-30,1:06,1:06,@,NYG,17,3,2,Sun,L 13-21,,13,21,-8,34,28,54,51.9,256,1,1,4,35,63.5,22,74,3.36,0,9,18,50.0,100,1,0,5,35,85.4,28,153,5.46,2
NEW,16,2001,2001-09-30,1:03,1:03,,IND,6,3,3,Sun,W 44-13,,44,13,31,57,13,23,56.5,159,0,0,1,9,78.0,39,177,4.54,3,25,43,58.1,240,1,3,3,13,52.5,24,82,3.42,1
NYG,17,2001,2001-09-30,1:06,1:06,,NOR,15,3,3,Sun,W 21-13,,21,13,8,34,9,18,50.0,100,1,0,5,35,85.4,28,153,5.46,2,28,54,51.9,256,1,1,4,35,63.5,22,74,3.36,0
PHI,20,2001,2001-09-30,8:38,8:38,,DAL,8,3,3,Sun,W 40-18,,40,18,22,58,14,28,50.0,145,3,0,2,17,101.0,30,131,4.37,1,11,30,36.7,61,2,1,2,16,53.5,30,181,6.03,0
PIT,21,2001,2001-09-30,1:03,1:03,@,BUF,2,3,2,Sun,W 20-3,,20,3,17,23,15,22,68.2,100,0,0,2,7,77.8,31,170,5.48,1,16,27,59.3,120,0,1,4,28,54.6,22,52,2.36,0
OAK,27,2001,2001-09-30,4:10,1:10,,SEA,24,3,3,Sun,W 38-14,,38,14,24,52,22,32,68.8,251,3,0,1,0,123.3,25,93,3.72,1,25,47,53.2,306,1,1,7,37,71.8,16,42,2.63,1
LAR,22,2001,2001-09-30,12:03,12:03,,MIA,13,3,3,Sun,W 42-10,,42,10,32,52,24,31,77.4,318,4,0,1,10,148.9,27,123,4.56,2,19,27,70.4,189,1,2,2,15,71.4,25,64,2.56,0
BAL,31,2001,2001-09-30,4:15,2:15,@,DEN,9,3,3,Sun,W 20-13,,20,13,7,33,17,30,56.7,221,2,1,0,0,88.3,34,112,3.29,0,17,33,51.5,167,1,2,5,24,50.9,24,61,2.54,0
LAC,23,2001,2001-09-30,4:15,1:15,,CIN,4,3,3,Sun,W 28-14,,28,14,14,42,12,19,63.2,112,1,0,2,21,96.8,35,133,3.8,3,18,32,56.3,126,2,3,2,9,47.1,26,111,4.27,0
SEA,24,2001,2001-09-30,4:10,1:10,@,OAK,27,3,3,Sun,L 14-38,,14,38,-24,52,25,47,53.2,306,1,1,7,37,71.8,16,42,2.63,1,22,32,68.8,251,3,0,1,0,123.3,25,93,3.72,1
TAM,25,2001,2001-09-30,1:00,12:00,@,MIN,14,3,2,Sun,L 16-20,,16,20,-4,36,20,34,58.8,223,0,1,1,1,66.2,16,108,6.75,1,30,44,68.2,312,1,2,1,10,77.1,24,90,3.75,1
WAS,26,2001,2001-09-30,1:01,1:01,,KAN,12,3,3,Sun,L 13-45,,13,45,-32,58,11,27,40.7,107,1,1,1,9,49.5,20,111,5.55,0,24,30,80.0,346,3,0,1,1,148.1,38,200,5.26,3
NYJ,18,2001,2001-10-01,9:10,9:10,,SFO,28,3,3,Mon,L 17-19,,17,19,-2,36,12,25,48.0,186,0,0,2,16,73.1,23,82,3.57,2,16,20,80.0,126,1,0,2,15,109.6,43,233,5.42,0
SFO,28,2001,2001-10-01,9:10,9:10,@,NYJ,18,3,3,Mon,W 19-17,,19,17,2,36,16,20,80.0,126,1,0,2,15,109.6,43,233,5.42,0,12,25,48.0,186,0,0,2,16,73.1,23,82,3.57,2
ATL,1,2001,2001-10-07,1:05,1:05,,CHI,3,4,4,Sun,L 3-31,,3,31,-28,34,19,30,63.3,232,0,3,6,29,47.5,25,103,4.12,0,18,27,66.7,221,2,2,1,9,85.6,24,79,3.29,1
BUF,2,2001,2001-10-07,4:05,4:05,,NYJ,18,4,4,Sun,L 36-42,,36,42,-6,78,26,45,57.8,311,4,2,2,14,90.1,32,162,5.06,1,15,25,60.0,173,2,0,0,0,107.6,32,162,5.06,2
CAR,29,2001,2001-10-07,8:38,5:38,@,SFO,28,4,4,Sun,L 14-24,,14,24,-10,38,29,47,61.7,275,1,3,1,0,58.4,16,61,3.81,0,17,31,54.8,203,2,1,1,9,83.1,35,150,4.29,1
CHI,3,2001,2001-10-07,1:05,1:05,@,ATL,1,4,3,Sun,W 31-3,,31,3,28,34,18,27,66.7,221,2,2,1,9,85.6,24,79,3.29,1,19,30,63.3,232,0,3,6,29,47.5,25,103,4.12,0
CIN,4,2001,2001-10-07,1:02,1:02,@,PIT,21,4,4,Sun,L 7-16,,7,16,-9,23,19,34,55.9,149,1,1,2,15,64.5,21,65,3.1,0,15,24,62.5,138,0,0,2,13,78.1,40,275,6.88,1
CLE,5,2001,2001-10-07,1:02,1:02,,LAC,23,4,4,Sun,W 20-16,,20,16,4,36,14,27,51.9,181,1,0,4,22,85.6,31,97,3.13,1,17,37,45.9,143,0,0,1,6,56.5,26,126,4.85,1
ARI,7,2001,2001-10-07,1:09,1:09,@,PHI,20,4,3,Sun,W 21-20,,21,20,1,41,18,32,56.3,232,2,1,1,6,87.0,28,97,3.46,0,19,29,65.5,261,2,1,2,19,102.8,30,179,5.97,0
DAL,8,2001,2001-10-07,1:15,1:15,@,OAK,27,4,4,Sun,L 21-28,,21,28,-7,49,15,27,55.6,123,2,0,1,7,92.1,30,108,3.6,1,21,28,75.0,207,1,0,1,2,107.3,34,101,2.97,3
DEN,9,2001,2001-10-07,2:05,2:05,,KAN,12,4,4,Sun,W 20-6,,20,6,14,26,11,20,55.0,103,1,1,2,18,65.2,39,197,5.05,1,25,40,62.5,255,0,4,4,28,41.1,17,42,2.47,0
GNB,11,2001,2001-10-07,4:15,4:15,@,TAM,25,4,4,Sun,L 10-14,,10,14,-4,24,20,35,57.1,253,1,3,1,5,53.6,22,69,3.14,0,23,29,79.3,154,0,0,5,30,88.8,19,99,5.21,1
JAX,30,2001,2001-10-07,4:05,1:05,@,SEA,24,4,4,Sun,L 15-24,,15,24,-9,39,21,39,53.8,199,1,0,3,34,76.8,21,57,2.71,0,15,23,65.2,210,1,1,2,9,90.9,36,185,5.14,2
KAN,12,2001,2001-10-07,2:05,2:05,@,DEN,9,4,4,Sun,L 6-20,,6,20,-14,26,25,40,62.5,255,0,4,4,28,41.1,17,42,2.47,0,11,20,55.0,103,1,1,2,18,65.2,39,197,5.05,1
MIA,13,2001,2001-10-07,1:03,1:03,,NEW,16,4,4,Sun,W 30-10,,30,10,20,40,11,21,52.4,87,1,1,0,0,59.0,44,209,4.75,1,12,24,50.0,69,0,0,4,17,56.2,23,80,3.48,1
MIN,14,2001,2001-10-07,12:05,12:05,@,NOR,15,4,4,Sun,L 15-28,,15,28,-13,43,23,34,67.6,306,2,1,6,26,103.3,11,34,3.09,0,15,30,50.0,210,0,1,0,0,59.0,37,160,4.32,1
NOR,15,2001,2001-10-07,12:05,12:05,,MIN,14,4,3,Sun,W 28-15,,28,15,13,43,15,30,50.0,210,0,1,0,0,59.0,37,160,4.32,1,23,34,67.6,306,2,1,6,26,103.3,11,34,3.09,0
NEW,16,2001,2001-10-07,1:03,1:03,@,MIA,13,4,4,Sun,L 10-30,,10,30,-20,40,12,24,50.0,69,0,0,4,17,56.2,23,80,3.48,1,11,21,52.4,87,1,1,0,0,59.0,44,209,4.75,1
NYG,17,2001,2001-10-07,1:04,1:04,,WAS,26,4,4,Sun,W 23-9,,23,9,14,32,15,29,51.7,167,1,2,1,10,51.9,46,142,3.09,0,13,31,41.9,124,0,2,4,27,26.8,17,57,3.35,0
NYJ,18,2001,2001-10-07,4:05,4:05,@,BUF,2,4,4,Sun,W 42-36,,42,36,6,78,15,25,60.0,173,2,0,0,0,107.6,32,162,5.06,2,26,45,57.8,311,4,2,2,14,90.1,32,162,5.06,1
TEN,19,2001,2001-10-07,1:02,1:02,@,BAL,31,4,3,Sun,L 7-26,,7,26,-19,33,17,33,51.5,138,0,2,3,16,37.2,17,47,2.76,0,15,31,48.4,253,1,0,1,6,87.2,40,207,5.18,2
PHI,20,2001,2001-10-07,1:09,1:09,,ARI,7,4,4,Sun,L 20-21,,20,21,-1,41,19,29,65.5,261,2,1,2,19,102.8,30,179,5.97,0,18,32,56.3,232,2,1,1,6,87.0,28,97,3.46,0
PIT,21,2001,2001-10-07,1:02,1:02,,CIN,4,4,3,Sun,W 16-7,,16,7,9,23,15,24,62.5,138,0,0,2,13,78.1,40,275,6.88,1,19,34,55.9,149,1,1,2,15,64.5,21,65,3.1,0
OAK,27,2001,2001-10-07,1:15,1:15,,DAL,8,4,4,Sun,W 28-21,,28,21,7,49,21,28,75.0,207,1,0,1,2,107.3,34,101,2.97,3,15,27,55.6,123,2,0,1,7,92.1,30,108,3.6,1
BAL,31,2001,2001-10-07,1:02,1:02,,TEN,19,4,4,Sun,W 26-7,,26,7,19,33,15,31,48.4,253,1,0,1,6,87.2,40,207,5.18,2,17,33,51.5,138,0,2,3,16,37.2,17,47,2.76,0
LAC,23,2001,2001-10-07,1:02,1:02,@,CLE,5,4,4,Sun,L 16-20,,16,20,-4,36,17,37,45.9,143,0,0,1,6,56.5,26,126,4.85,1,14,27,51.9,181,1,0,4,22,85.6,31,97,3.13,1
SEA,24,2001,2001-10-07,4:05,1:05,,JAX,30,4,4,Sun,W 24-15,,24,15,9,39,15,23,65.2,210,1,1,2,9,90.9,36,185,5.14,2,21,39,53.8,199,1,0,3,34,76.8,21,57,2.71,0
SFO,28,2001,2001-10-07,8:38,5:38,,CAR,29,4,4,Sun,W 24-14,,24,14,10,38,17,31,54.8,203,2,1,1,9,83.1,35,150,4.29,1,29,47,61.7,275,1,3,1,0,58.4,16,61,3.81,0
TAM,25,2001,2001-10-07,4:15,4:15,,GNB,11,4,3,Sun,W 14-10,,14,10,4,24,23,29,79.3,154,0,0,5,30,88.8,19,99,5.21,1,20,35,57.1,253,1,3,1,5,53.6,22,69,3.14,0
