Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Bryon Fields,2013-08-31,1,Duke,,North Carolina Central,W,0,0,0,2,bryon-fields-1
Corey Frazier,2013-08-31,1,Rice,@,Texas A&M,L,0,0,0,2,corey-frazier-1
Alani Fua,2013-08-31,1,Brigham Young,@,Virginia,L,0,0,0,1,alani-fua-1
Kyle Fuller,2013-08-31,1,Virginia Tech,N,Alabama,L,1,11,0,2,kyle-fuller-1
Charles Garrett,2013-08-31,1,Nevada,@,UCLA,L,0,0,0,1,charles-garrett-1
Shamiel Gary,2013-08-31,1,Oklahoma State,N,Mississippi State,W,0,0,0,3,shamiel-gary-1
Tahaan Goodman,2013-08-31,1,UCLA,,Nevada,W,0,0,0,1,tahaan-goodman-1
Cameron Gordon,2013-08-31,1,Michigan,,Central Michigan,W,0,0,0,1,cameron-gordon-1
Jabari Gorman,2013-08-31,1,Florida,,Toledo,W,0,0,0,1,jabari-gorman-1
Doran Grant,2013-08-31,1,Ohio State,,Buffalo,W,0,0,0,2,doran-grant-1
Jacori Greer,2013-08-31,1,New Mexico,,Texas-San Antonio,L,0,0,0,1,jacori-greer-1
Jeremy Grove,2013-08-31,1,East Carolina,,Old Dominion,W,0,0,0,1,jeremy-grove-1
David Guthrie,2013-08-31,1,New Mexico,,Texas-San Antonio,L,0,0,0,1,david-guthrie-1
Chris Hackett,2013-08-31,1,Texas Christian,N,Louisiana State,L,0,0,0,1,chris-hackett-1
Spencer Hadley,2013-08-31,1,Brigham Young,@,Virginia,L,0,0,0,1,spencer-hadley-1
Bryce Hager,2013-08-31,1,Baylor,,Wofford,W,0,0,0,1,bryce-hager-1
Anthony Harris,2013-08-31,1,Virginia,,Brigham Young,W,1,10,0,1,anthony-harris-4
Taylor Hart,2013-08-31,1,Oregon,,Nicholls State,W,0,0,0,1,taylor-hart-1
Randy Harvey,2013-08-31,1,Florida International,@,Maryland,L,0,0,0,1,randy-harvey-1
Josh Hawkins,2013-08-31,1,East Carolina,,Old Dominion,W,0,0,0,1,josh-hawkins-4
Rocky Hayes,2013-08-31,1,Arkansas State,,Arkansas-Pine Bluff,W,0,0,0,1,rocky-hayes-1
Amarlo Herrera,2013-08-31,1,Georgia,@,Clemson,L,0,0,0,2,amarlo-herrera-1
Treyvon Hester,2013-08-31,1,Toledo,@,Florida,L,0,0,0,1,treyvon-hester-1
Will Hines,2013-08-31,1,Arkansas,,Louisiana,W,0,0,0,2,will-hines-1
Joshua Holsey,2013-08-31,1,Auburn,,Washington State,W,1,-2,0,1,joshua-holsey-1
Daniel Hood,2013-08-31,1,Tennessee,,Austin Peay,W,1,5,0,1,daniel-hood-1
Drequan Hoskey,2013-08-31,1,Virginia,,Brigham Young,W,0,0,0,2,drequan-hoskey-1
Camren Hudson,2013-08-31,1,Troy,,Alabama-Birmingham,W,0,0,0,1,camren-hudson-1
Marqueston Huff,2013-08-31,1,Wyoming,@,Nebraska,L,0,0,0,1,marqueston-huff-1
Jay Hughes,2013-08-31,1,Mississippi State,N,Oklahoma State,L,0,0,0,1,jay-hughes-2
Myles Jack,2013-08-31,1,UCLA,,Nevada,W,0,0,0,2,myles-jack-1
Aaron Jackson,2013-08-31,1,Western Kentucky,N,Kentucky,W,0,0,0,1,aaron-jackson-2
Kameron Jackson,2013-08-31,1,California,,Northwestern,L,0,0,0,1,kameron-jackson-1
Tramain Jacobs,2013-08-31,1,Texas A&M,,Rice,W,1,0,0,1,tramain-jacobs-1
Peniel Jean,2013-08-31,1,Wisconsin,,Massachusetts,W,0,0,0,1,peniel-jean-1
Stanley Jean-Baptiste,2013-08-31,1,Nebraska,,Wyoming,W,1,42,0,1,stanley-jean-baptiste-1
Jackson Jeffcoat,2013-08-31,1,Texas,,New Mexico State,W,0,0,0,1,jackson-jeffcoat-1
Emanuel Jefferies,2013-08-31,1,Louisiana-Monroe,@,Oklahoma,L,0,0,0,2,emanuel-jefferies-1
Randall Jette,2013-08-31,1,Massachusetts,@,Wisconsin,L,0,0,0,2,randall-jette-1
Najja Johnson,2013-08-31,1,Buffalo,@,Ohio State,L,0,0,0,1,najja-johnson-1
Cranston Jones,2013-08-31,1,New Mexico,,Texas-San Antonio,L,0,0,0,1,cranston-jones-1
Lenny Jones,2013-08-31,1,Nevada,@,UCLA,L,0,0,0,1,lenny-jones-1
David Kafovalu,2013-08-31,1,Oregon,,Nicholls State,W,0,0,0,1,david-kafovalu-1
Bronson Kaufusi,2013-08-31,1,Brigham Young,@,Virginia,L,0,0,0,1,bronson-kaufusi-1
Bryson Keeton,2013-08-31,1,Nevada,@,UCLA,L,0,0,0,1,bryson-keeton-1
Eric Kendricks,2013-08-31,1,UCLA,,Nevada,W,0,0,0,1,eric-kendricks-1
Hau'oli Kikaha,2013-08-31,1,Washington,,Boise State,W,0,0,0,1,hauoli-kikaha-2
Darius Kilgo,2013-08-31,1,Maryland,,Florida International,W,0,0,0,1,darius-kilgo-1
Desmond King,2013-08-31,1,Iowa,,Northern Illinois,L,0,0,0,1,desmond-king-1
Montres Kitchens,2013-08-31,1,Troy,,Alabama-Birmingham,W,0,0,0,2,montres-kitchens-1
Luke Knott,2013-08-31,1,Iowa State,,Northern Iowa,L,0,0,0,1,luke-knott-1
Isaac Lapite,2013-08-31,1,California,,Northwestern,L,0,0,0,1,isaac-lapite-1
Greg Latta,2013-08-31,1,Purdue,@,Cincinnati,L,0,0,0,1,greg-latta-1
A.J. Leggett,2013-08-31,1,Marshall,,Miami (OH),W,0,0,0,2,aj-leggett-1
Matt Lehman,2013-08-31,1,Penn State,N,Syracuse,W,0,0,0,1,matt-lehman-1
Rasheen Lemon,2013-08-31,1,Northern Illinois,@,Iowa,W,0,0,0,1,rasheen-lemon-1
Taj Letman,2013-08-31,1,Marshall,,Miami (OH),W,0,0,0,1,taj-letman-1
Rob'Donovan Lewis,2013-08-31,1,Louisiana-Monroe,@,Oklahoma,L,0,0,0,1,robdonovan-lewis-1
Taylor Lewis,2013-08-31,1,Oklahoma State,N,Mississippi State,W,0,0,0,1,taylor-lewis-1
William Likely,2013-08-31,1,Maryland,,Florida International,W,0,0,0,1,william-likely-1
Darius Lively,2013-08-31,1,Louisiana-Monroe,@,Oklahoma,L,0,0,0,1,darius-lively-1
Boseko Lokombo,2013-08-31,1,Oregon,,Nicholls State,W,0,0,0,1,boseko-lokombo-1
Jordan Lomax,2013-08-31,1,Iowa,,Northern Illinois,L,0,0,0,2,jordan-lomax-1
Craig Loston,2013-08-31,1,Louisiana State,N,Texas Christian,W,0,0,0,1,craig-loston-1
John Lowdermilk,2013-08-31,1,Iowa,,Northern Illinois,L,0,0,0,1,john-lowdermilk-1
B.J. Lowery,2013-08-31,1,Iowa,,Northern Illinois,L,0,0,0,1,bj-lowery-1
Dean Lowry,2013-08-31,1,Northwestern,@,California,W,0,0,0,1,dean-lowry-1
Jordan Lucas,2013-08-31,1,Penn State,N,Syracuse,W,0,0,0,2,jordan-lucas-1
Will Lucas,2013-08-31,1,Purdue,@,Cincinnati,L,0,0,0,1,will-lucas-1
Cameron Lynch,2013-08-31,1,Syracuse,N,Penn State,L,0,0,0,1,cameron-lynch-1
Gabe Lynn,2013-08-31,1,Oklahoma,,Louisiana-Monroe,W,0,0,0,1,gabe-lynn-1
Craig Mager,2013-08-31,1,Texas State,@,Southern Mississippi,W,0,0,0,1,craig-mager-1
Ronald Martin,2013-08-31,1,Louisiana State,N,Texas Christian,W,0,0,0,1,ronald-martin-1
Sean Martin,2013-08-31,1,Oregon State,,Eastern Washington,L,0,0,0,1,sean-martin-1
Mercy Maston,2013-08-31,1,Boise State,@,Washington,L,0,0,0,1,mercy-maston-1
Dasman McCullum,2013-08-31,1,Southern Mississippi,,Texas State,L,0,0,0,1,dasman-mccullum-1
Thomas McDonald,2013-08-31,1,Louisiana Tech,@,North Carolina State,L,0,0,0,1,thomas-mcdonald-1
Damion McMiller,2013-08-31,1,Texas State,@,Southern Mississippi,W,0,0,0,1,damion-mcmiller-1
Jalen Mills,2013-08-31,1,Louisiana State,N,Texas Christian,W,1,-1,0,1,jalen-mills-1
Chris Milton,2013-08-31,1,Georgia Tech,,Elon,W,1,54,1,1,chris-milton-1
Jonathon Mincy,2013-08-31,1,Auburn,,Washington State,W,0,0,0,3,jonathon-mincy-1
Braylon Mitchell,2013-08-31,1,Arkansas,,Louisiana,W,0,0,0,1,braylon-mitchell-1
Josh Mitchell,2013-08-31,1,Nebraska,,Wyoming,W,0,0,0,1,josh-mitchell-2
Marlon Moore,2013-08-31,1,Northern Illinois,@,Iowa,W,0,0,0,2,marlon-moore-3
Fabian Moreau,2013-08-31,1,UCLA,,Nevada,W,0,0,0,1,fabian-moreau-1
Desmond Morgan,2013-08-31,1,Michigan,,Central Michigan,W,0,0,0,1,desmond-morgan-1
Silverberry Mouhon,2013-08-31,1,Cincinnati,,Purdue,W,0,0,0,1,silverberry-mouhon-1
Quayshawn Nealy,2013-08-31,1,Georgia Tech,,Elon,W,0,0,0,1,quayshawn-nealy-1
Demetrious Nicholson,2013-08-31,1,Virginia,,Brigham Young,W,0,0,0,2,demetrious-nicholson-1
Connor Norman,2013-08-31,1,Georgia,@,Clemson,L,0,0,0,1,connor-norman-1
Dayonne Nunley,2013-08-31,1,Miami (OH),@,Marshall,L,0,0,0,3,dayonne-nunley-1
Elisha Olabode,2013-08-31,1,Texas Christian,N,Louisiana State,L,0,0,0,1,elisha-olabode-1
Michael Orakpo,2013-08-31,1,Texas State,@,Southern Mississippi,W,0,0,0,1,michael-orakpo-1
Zachary Orr,2013-08-31,1,North Texas,,Idaho,W,0,0,0,1,zachary-orr-1
Trevence Patt,2013-08-31,1,Louisiana,@,Arkansas,L,0,0,0,1,trevence-patt-1
Ernest Payton,2013-08-31,1,Missouri,,Murray State,W,0,0,0,1,ernest-payton-1
Garry Peters,2013-08-31,1,Clemson,,Georgia,W,0,0,0,2,garry-peters-1
Marcus Peters,2013-08-31,1,Washington,,Boise State,W,0,0,0,1,marcus-peters-1
Kevin Peterson,2013-08-31,1,Oklahoma State,N,Mississippi State,W,0,0,0,1,kevin-peterson-1
Adrian Phillips,2013-08-31,1,Texas,,New Mexico State,W,1,0,0,1,adrian-phillips-1
Dylan Reda,2013-08-31,1,Southern Mississippi,,Texas State,L,0,0,0,1,dylan-reda-1
Kalan Reed,2013-08-31,1,Southern Mississippi,,Texas State,L,0,0,0,1,kalan-reed-1
Armani Reeves,2013-08-31,1,Ohio State,,Buffalo,W,0,0,0,3,armani-reeves-1
