Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Eric Block,2009-09-05,1,Washington State,,Stanford,L,0,0,0,1,eric-block-1
Donald Booker,2009-09-05,1,Oklahoma State,,Georgia,W,0,0,0,1,donald-booker-1
Korey Bosworth,2009-09-05,1,UCLA,,San Diego State,W,0,0,0,2,korey-bosworth-1
Brandon Boykin,2009-09-05,1,Georgia,@,Oklahoma State,L,0,0,0,1,brandon-boykin-1
Andre Branch,2009-09-05,1,Clemson,,Middle Tennessee State,W,0,0,0,1,andre-branch-1
Xavier Brewer,2009-09-05,1,Clemson,,Middle Tennessee State,W,0,0,0,1,xavier-brewer-1
Ramon Broadway,2009-09-05,1,Arkansas,,Missouri State,W,0,0,0,1,ramon-broadway-1
Corey Broomfield,2009-09-05,1,Mississippi State,,Jackson State,W,1,43,1,1,corey-broomfield-1
Charles Brown,2009-09-05,1,North Carolina,,Citadel,W,1,0,0,1,charles-brown-1
Cornelius Brown,2009-09-05,1,Texas-El Paso,,Buffalo,L,0,0,0,1,cornelius-brown-2
Curtis Brown,2009-09-05,1,Texas,,Louisiana-Monroe,W,0,0,0,1,curtis-brown-2
Kevin Brown,2009-09-05,1,Middle Tennessee State,@,Clemson,L,0,0,0,1,kevin-brown-2
Omar Brown,2009-09-05,1,Marshall,,Southern Illinois,W,0,0,0,3,omar-brown-1
Christopher Buckner,2009-09-05,1,New Mexico State,,Idaho,L,0,0,0,1,christopher-buckner-1
Chris Bullard,2009-09-05,1,Western Kentucky,@,Tennessee,L,0,0,0,1,chris-bullard-1
Morgan Burnett,2009-09-05,1,Georgia Tech,,Jacksonville State,W,1,0,0,2,morgan-burnett-1
Brandon Burns,2009-09-05,1,Marshall,,Southern Illinois,W,0,0,0,1,brandon-burns-1
Charles Burns,2009-09-05,1,Mississippi State,,Jackson State,W,0,0,0,1,charles-burns-1
Lee Butler,2009-09-05,1,Duke,,Richmond,L,0,0,0,1,lee-butler-1
Mario Butler,2009-09-05,1,Georgia Tech,,Jacksonville State,W,0,0,0,1,mario-butler-1
Vincent Camarda,2009-09-05,1,San Diego State,@,UCLA,L,1,17,0,2,vincent-camarda-1
Chris Campa,2009-09-05,1,Louisville,,Indiana State,W,0,0,0,1,chris-campa-1
Lee Campbell,2009-09-05,1,Minnesota,@,Syracuse,W,0,0,0,1,lee-campbell-1
Brandon Carlisle,2009-09-05,1,Alabama-Birmingham,,Rice,W,0,0,0,3,brandon-carlisle-1
Chris Carney,2009-09-05,1,Kansas State,,Massachusetts,W,0,0,0,1,chris-carney-1
John Carr,2009-09-05,1,Central Michigan,@,Arizona,L,0,0,0,1,john-carr-2
Nolan Carroll,2009-09-05,1,Maryland,@,California,L,0,0,0,1,nolan-carroll-1
Chris Carter,2009-09-05,1,Fresno State,,California-Davis,W,0,0,0,1,chris-carter-2
Sadat Chambers,2009-09-05,1,Clemson,,Middle Tennessee State,W,0,0,0,2,sadat-chambers-1
Chris Chancellor,2009-09-05,1,Clemson,,Middle Tennessee State,W,1,37,0,2,chris-chancellor-1
Boubacar Cissoko,2009-09-05,1,Michigan,,Western Michigan,W,1,14,0,2,boubacar-cissoko-1
Tim Clark,2009-09-05,1,Oregon State,,Portland State,W,0,0,0,1,tim-clark-1
Keenan Clayton,2009-09-05,1,Oklahoma,N,Brigham Young,L,1,-3,0,1,keenan-clayton-1
Jared Clendenin,2009-09-05,1,Western Kentucky,@,Tennessee,L,0,0,0,1,jared-clendenin-1
Harry Coleman,2009-09-05,1,Louisiana State,@,Washington,W,0,0,0,1,harry-coleman-1
Kurt Coleman,2009-09-05,1,Ohio State,,Navy,W,1,0,0,1,kurt-coleman-1
Marquis Coleman,2009-09-05,1,Alabama-Birmingham,,Rice,W,0,0,0,1,marquis-coleman-1
Cameron Collins,2009-09-05,1,Oregon State,,Portland State,W,0,0,0,1,cameron-collins-1
Will Compton,2009-09-05,1,Nebraska,,Florida Atlantic,W,0,0,0,1,will-compton-1
Chris Cook,2009-09-05,1,Virginia,,William & Mary,L,1,0,0,1,chris-cook-2
Domonic Cook,2009-09-05,1,Buffalo,@,Texas-El Paso,W,0,0,0,2,domonic-cook-1
Perrish Cox,2009-09-05,1,Oklahoma State,,Georgia,W,0,0,0,4,perrish-cox-1
Derrick Crumpton,2009-09-05,1,Middle Tennessee State,@,Clemson,L,0,0,0,1,derrick-crumpton-1
Vance Cuff,2009-09-05,1,Georgia,@,Oklahoma State,L,0,0,0,1,vance-cuff-1
Rennie Curran,2009-09-05,1,Georgia,@,Oklahoma State,L,0,0,0,1,rennie-curran-1
Jacob Cutrera,2009-09-05,1,Louisiana State,@,Washington,W,1,29,1,1,jacob-cutrera-1
Chase Daniel,2009-09-05,1,Alabama-Birmingham,,Rice,W,1,44,0,2,chase-daniel-2
Wendel Davis,2009-09-05,1,Arkansas,,Missouri State,W,1,5,0,1,wendel-davis-1
Dom Decicco,2009-09-05,1,Pittsburgh,,Youngstown State,W,1,0,0,1,dom-decicco-1
Jordan Delegal,2009-09-05,1,Northern Illinois,@,Wisconsin,L,0,0,0,1,jordan-delegal-1
Rock Dennis,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,2,4,0,2,rock-dennis-1
Keith Dixson,2009-09-05,1,Western Michigan,@,Michigan,L,0,0,0,1,keith-dixson-1
James Dockery,2009-09-05,1,Oregon State,,Portland State,W,0,0,0,1,james-dockery-1
Desia Dunn,2009-09-05,1,Fresno State,,California-Davis,W,0,0,0,1,desia-dunn-1
Tony Dye,2009-09-05,1,UCLA,,San Diego State,W,0,0,0,1,tony-dye-1
A.J. Edds,2009-09-05,1,Iowa,,Northern Iowa,W,0,0,0,1,aj-edds-1
Patrick Egboh,2009-09-05,1,Duke,,Richmond,L,0,0,0,1,patrick-egboh-1
Malik Eugene,2009-09-05,1,Florida Atlantic,@,Nebraska,L,0,0,0,1,malik-eugene-1
Albert Evans,2009-09-05,1,Purdue,,Toledo,W,0,0,0,1,albert-evans-1
Bryan Evans,2009-09-05,1,Georgia,@,Oklahoma State,L,0,0,0,1,bryan-evans-1
Obi Ezeh,2009-09-05,1,Michigan,,Western Michigan,W,0,0,0,1,obi-ezeh-1
Martrell Fantroy,2009-09-05,1,San Diego State,@,UCLA,L,0,0,0,1,martrell-fantroy-1
Jeffrey Fitzgerald,2009-09-05,1,Kansas State,,Massachusetts,W,0,0,0,1,jeffrey-fitzgerald-1
John Fletcher,2009-09-05,1,Wyoming,,Weber State,W,0,0,0,1,john-fletcher-1
Will Ford,2009-09-05,1,Texas Tech,,North Dakota,W,0,0,0,1,will-ford-1
Jamal Forrest,2009-09-05,1,Western Kentucky,@,Tennessee,L,1,0,0,1,jamal-forrest-1
Marquis Frazier,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,1,0,0,1,marquis-frazier-1
Steven Friday,2009-09-05,1,Virginia Tech,N,Alabama,L,0,0,0,1,steven-friday-1
Sione Fua,2009-09-05,1,Stanford,@,Washington State,W,0,0,0,1,sione-fua-1
Tyson Gale,2009-09-05,1,Marshall,,Southern Illinois,W,0,0,0,1,tyson-gale-1
Darryl Gamble,2009-09-05,1,Georgia,@,Oklahoma State,L,0,0,0,1,darryl-gamble-1
Terrance Garmon,2009-09-05,1,Rice,@,Alabama-Birmingham,L,0,0,0,1,terrance-garmon-1
Ricky Gary,2009-09-05,1,Pittsburgh,,Youngstown State,W,1,0,0,2,ricky-gary-1
Shamiel Gary,2009-09-05,1,Wyoming,,Weber State,W,3,4,0,4,shamiel-gary-1
Carl Gettis,2009-09-05,1,Missouri,N,Illinois,W,0,0,0,1,carl-gettis-1
Deandre Gilmore,2009-09-05,1,Miami (OH),N,Kentucky,L,0,0,0,1,deandre-gilmore-1
Tashaun Gipson,2009-09-05,1,Wyoming,,Weber State,W,1,2,0,1,tashaun-gipson-1
Josh Gordy,2009-09-05,1,Central Michigan,@,Arizona,L,1,0,0,3,josh-gordy-1
Brandon Graham,2009-09-05,1,Michigan,,Western Michigan,W,0,0,0,1,brandon-graham-1
Miguel Graham,2009-09-05,1,Akron,@,Penn State,L,0,0,0,2,miguel-graham-1
Jonte Green,2009-09-05,1,New Mexico State,,Idaho,L,0,0,0,1,jonte-green-1
Brett Greenwood,2009-09-05,1,Iowa,,Northern Iowa,W,0,0,0,1,brett-greenwood-1
Cody Grimm,2009-09-05,1,Virginia Tech,N,Alabama,L,0,0,0,1,cody-grimm-1
Ashton Hall,2009-09-05,1,Marshall,,Southern Illinois,W,1,18,0,2,ashton-hall-1
Cory Hanson,2009-09-05,1,Northern Illinois,@,Wisconsin,L,2,4,0,2,cory-hanson-1
Donsay Hardeman,2009-09-05,1,Illinois,N,Missouri,L,0,0,0,1,donsay-hardeman-1
Logan Harrell,2009-09-05,1,Fresno State,,California-Davis,W,0,0,0,1,logan-harrell-1
Chris Harris,2009-09-05,1,Kansas,,Northern Colorado,W,0,0,0,1,chris-harris-1
Calvin Harrison,2009-09-05,1,Kentucky,N,Miami (OH),W,1,42,0,1,calvin-harrison-1
Tysyn Hartman,2009-09-05,1,Kansas State,,Massachusetts,W,2,0,0,4,tysyn-hartman-1
Stephon Hatchett,2009-09-05,1,New Mexico State,,Idaho,L,1,32,0,2,stephon-hatchett-1
Chris Hawkins,2009-09-05,1,Louisiana State,@,Washington,W,0,0,0,1,chris-hawkins-1
Casey Hayward,2009-09-05,1,Vanderbilt,,Western Carolina,W,0,0,0,2,casey-hayward-1
Edwin Herbert,2009-09-05,1,Florida,,Charleston Southern,W,0,0,0,1,edwin-herbert-1
Ray Herring,2009-09-05,1,Notre Dame,,Nevada,W,0,0,0,1,ray-herring-1
Nico Herron,2009-09-05,1,Fresno State,,California-Davis,W,1,94,1,1,nico-herron-1
Dere Hicks,2009-09-05,1,Illinois,N,Missouri,L,0,0,0,1,dere-hicks-1
Dont'a Hightower,2009-09-05,1,Alabama,N,Virginia Tech,W,0,0,0,1,donta-hightower-1
Tarvoris Hill,2009-09-05,1,Florida Atlantic,@,Nebraska,L,1,0,0,1,tarvoris-hill-1
Alex Hoffman-Ellis,2009-09-05,1,Washington State,,Stanford,L,0,0,0,1,alex-hoffman-ellis-1
Brandon Hogan,2009-09-05,1,West Virginia,,Liberty,W,0,0,0,1,brandon-hogan-1
Joe Holland,2009-09-05,1,Purdue,,Toledo,W,1,22,0,1,joe-holland-1
Mike Holmes,2009-09-05,1,Syracuse,,Minnesota,L,1,0,0,1,mike-holmes-1
D.J. Holt,2009-09-05,1,California,,Maryland,W,0,0,0,2,dj-holt-1
Antoine Hopkins,2009-09-05,1,Virginia Tech,N,Alabama,L,1,6,0,1,antoine-hopkins-1
Shane Horton,2009-09-05,1,Southern California,,San Jose State,W,0,0,0,1,shane-horton-2
Alex Hrebec,2009-09-05,1,Kansas State,,Massachusetts,W,0,0,0,1,alex-hrebec-1
Josh Hull,2009-09-05,1,Penn State,,Akron,W,0,0,0,1,josh-hull-1
Chico Hunter,2009-09-05,1,Southern Mississippi,,Alcorn State,W,0,0,0,1,chico-hunter-1
Jeremiha Hunter,2009-09-05,1,Iowa,,Northern Iowa,W,0,0,0,1,jeremiha-hunter-1
Joshua Jackson,2009-09-05,1,Army,@,Eastern Michigan,W,1,26,0,1,joshua-jackson-1
Kareem Jackson,2009-09-05,1,Alabama,N,Virginia Tech,W,0,0,0,1,kareem-jackson-1
Tim Jackson,2009-09-05,1,Louisiana,,Southern,W,0,0,0,1,tim-jackson-3
A.J. Jefferson,2009-09-05,1,Fresno State,,California-Davis,W,0,0,0,1,aj-jefferson-1
Brad Jefferson,2009-09-05,1,Georgia Tech,,Jacksonville State,W,0,0,0,2,brad-jefferson-1
Roderick Jenrette,2009-09-05,1,Michigan State,,Montana State,W,0,0,0,2,roderick-jenrette-1
A.J. Johnson,2009-09-05,1,Houston,,Northwestern State,W,0,0,0,1,aj-johnson-4
Ben Johnson,2009-09-05,1,Northwestern,,Towson,W,0,0,0,1,ben-johnson-1
Jake Johnson,2009-09-05,1,Virginia Tech,N,Alabama,L,0,0,0,1,jake-johnson-1
Marquis Johnson,2009-09-05,1,Alabama,N,Virginia Tech,W,0,0,0,1,marquis-johnson-2
Micah Johnson,2009-09-05,1,Kentucky,N,Miami (OH),W,0,0,0,1,micah-johnson-1
Nick Johnson,2009-09-05,1,East Carolina,,Appalachian State,W,1,0,0,1,nick-johnson-1
Weston Johnson,2009-09-05,1,Wyoming,,Weber State,W,1,5,0,2,weston-johnson-1
Chris Jones,2009-09-05,1,Rice,@,Alabama-Birmingham,L,0,0,0,1,chris-jones-2
Datone Jones,2009-09-05,1,UCLA,,San Diego State,W,0,0,0,2,datone-jones-1
Jeromy Jones,2009-09-05,1,Idaho,@,New Mexico State,W,0,0,0,1,jeromy-jones-1
Reshad Jones,2009-09-05,1,Georgia,@,Oklahoma State,L,0,0,0,1,reshad-jones-1
Theron Kadri,2009-09-05,1,Vanderbilt,,Western Carolina,W,0,0,0,1,theron-kadri-1
Chase Kennemer,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,0,0,0,1,chase-kennemer-1
Shiloh Keo,2009-09-05,1,Idaho,@,New Mexico State,W,1,7,0,2,shiloh-keo-1
Sergio Kindle,2009-09-05,1,Texas,,Louisiana-Monroe,W,0,0,0,1,sergio-kindle-1
Brandon King,2009-09-05,1,Purdue,,Toledo,W,0,0,0,1,brandon-king-2
Karl Klug,2009-09-05,1,Iowa,,Northern Iowa,W,0,0,0,1,karl-klug-1
Anthony Kokal,2009-09-05,1,Miami (OH),N,Kentucky,L,0,0,0,1,anthony-kokal-1
Keaton Kristick,2009-09-05,1,Oregon State,,Portland State,W,0,0,0,1,keaton-kristick-1
Luke Kuechly,2009-09-05,1,Boston College,,Northeastern,W,0,0,0,1,luke-kuechly-1
Jason Lamb,2009-09-05,1,Baylor,@,Wake Forest,W,0,0,0,1,jason-lamb-1
Emmanuel Lamur,2009-09-05,1,Kansas State,,Massachusetts,W,0,0,0,1,emmanuel-lamur-1
Luke Laolagi,2009-09-05,1,San Diego State,@,UCLA,L,1,27,0,1,luke-laolagi-1
Patrick Lavine,2009-09-05,1,Oklahoma State,,Georgia,W,1,4,0,3,patrick-lavine-1
Cordarro Law,2009-09-05,1,Southern Mississippi,,Alcorn State,W,0,0,0,1,cordarro-law-1
Idris Lawrence,2009-09-05,1,Ohio,,Connecticut,L,0,0,0,1,idris-lawrence-1
Matt Lentz,2009-09-05,1,Kentucky,N,Miami (OH),W,0,0,0,1,matt-lentz-1
Lazarius Levingston,2009-09-05,1,Louisiana State,@,Washington,W,0,0,0,1,lazarius-levingston-1
Chris Lewis,2009-09-05,1,Fresno State,,California-Davis,W,0,0,0,1,chris-lewis-2
Myron Lewis,2009-09-05,1,Vanderbilt,,Western Carolina,W,0,0,0,3,myron-lewis-1
Travis Lewis,2009-09-05,1,Oklahoma,N,Brigham Young,L,0,0,0,1,travis-lewis-2
Trevard Lindley,2009-09-05,1,Kentucky,N,Miami (OH),W,1,25,1,4,trevard-lindley-1
Brian Logan,2009-09-05,1,Brigham Young,N,Oklahoma,W,0,0,0,2,brian-logan-1
Sherrod Lott,2009-09-05,1,Buffalo,@,Texas-El Paso,W,0,0,0,3,sherrod-lott-1
D'Anton Lynn,2009-09-05,1,Penn State,,Akron,W,0,0,0,1,danton-lynn-1
Brandon Magee,2009-09-05,1,Arizona State,,Idaho State,W,1,11,0,1,brandon-magee-1
Thomas Majors,2009-09-05,1,Western Kentucky,@,Tennessee,L,1,3,0,2,thomas-majors-1
Chris Maragos,2009-09-05,1,Wisconsin,,Northern Illinois,W,0,0,0,1,chris-maragos-1
Mikhail Marinovich,2009-09-05,1,Syracuse,,Minnesota,L,0,0,0,3,mikhail-marinovich-1
Craig Marshall,2009-09-05,1,South Florida,,Wofford,W,0,0,0,1,craig-marshall-1
Ben Martin,2009-09-05,1,Tennessee,,Western Kentucky,W,0,0,0,1,ben-martin-4
Andy Mattingly,2009-09-05,1,Washington State,,Stanford,L,0,0,0,1,andy-mattingly-1
Chris Mattocks,2009-09-05,1,East Carolina,,Appalachian State,W,0,0,0,1,chris-mattocks-1
Sam Maxwell,2009-09-05,1,Kentucky,N,Miami (OH),W,0,0,0,1,sam-maxwell-1
Brandon Maye,2009-09-05,1,Clemson,,Middle Tennessee State,W,1,2,0,1,brandon-maye-1
Devin Mays,2009-09-05,1,Houston,,Northwestern State,W,0,0,0,1,devin-mays-1
Bryan McCann,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,1,0,0,1,bryan-mccann-1
Kyle McCarthy,2009-09-05,1,Notre Dame,,Nevada,W,1,23,0,1,kyle-mccarthy-1
Billy McClellan,2009-09-05,1,Kansas State,,Massachusetts,W,0,0,0,1,billy-mcclellan-1
Kelcie McCray,2009-09-05,1,Arkansas State,,Mississippi Valley State,W,0,0,0,1,kelcie-mccray-1
Deandre McDaniel,2009-09-05,1,Clemson,,Middle Tennessee State,W,1,0,0,1,deandre-mcdaniel-1
Walter McFadden,2009-09-05,1,Auburn,,Louisiana Tech,W,0,0,0,1,walter-mcfadden-1
Ryan McFoy,2009-09-05,1,Arizona State,,Idaho State,W,0,0,0,1,ryan-mcfoy-1
Sherrick McManis,2009-09-05,1,Northwestern,,Towson,W,0,0,0,1,sherrick-mcmanis-1
Emmett Merchant,2009-09-05,1,Navy,@,Ohio State,L,1,28,0,1,emmett-merchant-1
Deshawn Mills,2009-09-05,1,New Mexico,@,Texas A&M,L,0,0,0,1,deshawn-mills-1
Chase Minnifield,2009-09-05,1,Virginia,,William & Mary,L,0,0,0,1,chase-minnifield-1
Charles Mitchell,2009-09-05,1,Mississippi State,,Jackson State,W,1,17,0,1,charles-mitchell-1
Lance Mitchell,2009-09-05,1,Oregon State,,Portland State,W,0,0,0,1,lance-mitchell-2
Dan Molls,2009-09-05,1,Toledo,@,Purdue,L,1,1,0,1,dan-molls-1
Walter Moody,2009-09-05,1,Arkansas State,,Mississippi Valley State,W,0,0,0,1,walter-moody-1
Gerald Moore,2009-09-05,1,Ohio,,Connecticut,L,1,0,0,1,gerald-moore-1
Rahim Moore,2009-09-05,1,UCLA,,San Diego State,W,3,29,0,4,rahim-moore-1
Sterling Moore,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,1,0,0,2,sterling-moore-1
Myles Morales,2009-09-05,1,Air Force,,Nicholls State,W,0,0,0,1,myles-morales-1
Davon Morgan,2009-09-05,1,Virginia Tech,N,Alabama,L,0,0,0,1,davon-morgan-1
Derrick Morgan,2009-09-05,1,Georgia Tech,,Jacksonville State,W,0,0,0,1,derrick-morgan-1
Andre Morris Jr.,2009-09-05,1,Air Force,,Nicholls State,W,0,0,0,1,andre-morris-jr-1
Jonas Mouton,2009-09-05,1,Michigan,,Western Michigan,W,1,0,0,1,jonas-mouton-1
Roddrick Muckelroy,2009-09-05,1,Texas,,Louisiana-Monroe,W,0,0,0,1,roddrick-muckelroy-1
Drake Nevis,2009-09-05,1,Louisiana State,@,Washington,W,0,0,0,1,drake-nevis-1
Mike Nixon,2009-09-05,1,Arizona State,,Idaho State,W,3,56,1,4,mike-nixon-1
Matt O'Hanlon,2009-09-05,1,Nebraska,,Florida Atlantic,W,1,18,0,1,matt-ohanlon-1
Ernest Owusu,2009-09-05,1,California,,Maryland,W,0,0,0,1,ernest-owusu-1
Olajuwon Paige,2009-09-05,1,Louisiana Tech,@,Auburn,L,0,0,0,1,olajuwon-paige-1
Larry Parker,2009-09-05,1,San Diego State,@,UCLA,L,0,0,0,1,larry-parker-1
Johnny Patrick,2009-09-05,1,Louisville,,Indiana State,W,1,3,0,2,johnny-patrick-1
Joe Pawelek,2009-09-05,1,Baylor,@,Wake Forest,W,1,0,0,1,joe-pawelek-1
Kendrick Payne,2009-09-05,1,California,,Maryland,W,0,0,0,1,kendrick-payne-1
Melvin Payne,2009-09-05,1,Ohio,,Connecticut,L,1,4,0,1,melvin-payne-1
David Pender,2009-09-05,1,Purdue,,Toledo,W,0,0,0,2,david-pender-1
Jordan Pendleton,2009-09-05,1,Brigham Young,N,Oklahoma,W,0,0,0,1,jordan-pendleton-1
Corey Peters,2009-09-05,1,Kentucky,N,Miami (OH),W,0,0,0,1,corey-peters-1
Jason Peters,2009-09-05,1,Georgia Tech,,Jacksonville State,W,0,0,0,1,jason-peters-2
