Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Marquis Carpenter,2007-09-01,1,Texas A&M,,Montana State,W,1,31,0,2,marquis-carpenter-1
Alex Carrington,2007-09-01,1,Arkansas State,@,Texas,L,0,0,0,1,alex-carrington-1
Simeon Castille,2007-09-01,1,Alabama,,Western Carolina,W,0,0,0,1,simeon-castille-1
Gary Chandler,2007-09-01,1,Kansas State,@,Auburn,L,0,0,0,1,gary-chandler-1
Patrick Chung,2007-09-01,1,Oregon,,Houston,W,1,0,0,2,patrick-chung-1
Josh Clayton,2007-09-01,1,Air Force,,South Carolina State,W,0,0,0,1,josh-clayton-1
Steven Cline,2007-09-01,1,Kansas State,@,Auburn,L,0,0,0,2,steven-cline-1
Ashton Cobb,2007-09-01,1,Kentucky,,Eastern Kentucky,W,1,22,0,1,ashton-cobb-1
Antonio Coleman,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,1,antonio-coleman-1
Steven Coleman,2007-09-01,1,Texas Christian,,Baylor,W,1,10,0,2,steven-coleman-1
Dan Connor,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,dan-connor-1
Duran Cooley,2007-09-01,1,Minnesota,,Bowling Green State,L,0,0,0,1,duran-cooley-1
Zac Cooper,2007-09-01,1,West Virginia,,Western Michigan,W,0,0,0,1,zac-cooper-1
Jonathan Cornell,2007-09-01,1,Mississippi,@,Memphis,W,0,0,0,1,jonathan-cornell-1
Reggie Corner,2007-09-01,1,Akron,,Army,W,1,74,1,1,reggie-corner-1
Kennard Cox,2007-09-01,1,Pittsburgh,,Eastern Michigan,W,0,0,0,1,kennard-cox-1
Anthony Crosby,2007-09-01,1,Louisiana Tech,,Central Arkansas,W,1,0,0,1,anthony-crosby-1
Harold Dalton,2007-09-01,1,Iowa,@,Northern Illinois,W,0,0,0,2,harold-dalton-1
Adrian Davis,2007-09-01,1,Arkansas,,Troy,W,0,0,0,1,adrian-davis-1
Bruce Davis,2007-09-01,1,UCLA,@,Stanford,W,0,0,0,1,bruce-davis-1
Rulon Davis,2007-09-01,1,California,,Tennessee,W,0,0,0,1,rulon-davis-1
Vontae Davis,2007-09-01,1,Illinois,N,Missouri,L,0,0,0,1,vontae-davis-1
Kendell Davis-Clark,2007-09-01,1,Michigan State,,Alabama-Birmingham,W,0,0,0,2,kendell-davis-clark-1
Quintin Demps,2007-09-01,1,Texas-El Paso,,New Mexico,W,0,0,0,1,quintin-demps-1
Scott Derry,2007-09-01,1,Texas,,Arkansas State,W,0,0,0,1,scott-derry-1
Tyson Ditmore,2007-09-01,1,New Mexico,@,Texas-El Paso,L,0,0,0,2,tyson-ditmore-1
Kevin Dixon,2007-09-01,1,Nebraska,,Nevada,W,1,0,0,1,kevin-dixon-1
Jordon Dizon,2007-09-01,1,Colorado,N,Colorado State,W,0,0,0,1,jordon-dizon-1
Erique Dozier,2007-09-01,1,Bowling Green State,@,Minnesota,W,0,0,0,1,erique-dozier-1
Dustin Duclo,2007-09-01,1,Western Michigan,@,West Virginia,L,0,0,0,1,dustin-duclo-1
Jolonn Dunbar,2007-09-01,1,Boston College,,Wake Forest,W,0,0,0,1,jolonn-dunbar-1
Keilen Dykes,2007-09-01,1,West Virginia,,Western Michigan,W,0,0,0,1,keilen-dykes-1
Chris Ellis,2007-09-01,1,Virginia Tech,,East Carolina,W,0,0,0,1,chris-ellis-1
Sedrick Ellis,2007-09-01,1,Southern California,,Idaho,W,0,0,0,2,sedrick-ellis-1
Kevin Ellison,2007-09-01,1,Southern California,,Idaho,W,0,0,0,1,kevin-ellison-1
Brandent Englemon,2007-09-01,1,Michigan,,Appalachian State,L,1,0,0,1,brandent-englemon-1
Rashad Etheridge,2007-09-01,1,Western Kentucky,@,Florida,L,0,0,0,2,rashad-etheridge-1
Zac Etheridge,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,1,zac-etheridge-1
Chris Evans,2007-09-01,1,Auburn,,Kansas State,W,1,19,0,1,chris-evans-1
Freddie Fairchild,2007-09-01,1,Arkansas,,Troy,W,0,0,0,1,freddie-fairchild-1
Bernard Faithful,2007-09-01,1,Toledo,,Purdue,L,0,0,0,1,bernard-faithful-1
Anthony Felder,2007-09-01,1,California,,Tennessee,W,0,0,0,1,anthony-felder-1
Josh Ferguson,2007-09-01,1,Purdue,@,Toledo,W,0,0,0,1,josh-ferguson-1
Jeffrey Fitzgerald,2007-09-01,1,Virginia,@,Wyoming,L,1,0,0,1,jeffrey-fitzgerald-1
Brandon Flowers,2007-09-01,1,Virginia Tech,,East Carolina,W,0,0,0,2,brandon-flowers-1
Thomas Flowers,2007-09-01,1,Georgia,,Oklahoma State,W,0,0,0,1,thomas-flowers-1
Kenneth Fontenette,2007-09-01,1,Houston,@,Oregon,L,0,0,0,1,kenneth-fontenette-1
Wilrey Fontenot,2007-09-01,1,Arizona,@,Brigham Young,L,0,0,0,2,wilrey-fontenot-1
Keith Forestal,2007-09-01,1,Toledo,,Purdue,L,0,0,0,1,keith-forestal-1
Brandon Foster,2007-09-01,1,Texas,,Arkansas State,W,0,0,0,1,brandon-foster-1
Vegas Franklin,2007-09-01,1,Miami (FL),,Marshall,W,0,0,0,1,vegas-franklin-1
Stanley Franks,2007-09-01,1,Idaho,@,Southern California,L,0,0,0,1,stanley-franks-1
Durrell Fuqua,2007-09-01,1,Alabama-Birmingham,@,Michigan State,L,0,0,0,1,durrell-fuqua-1
Isaiah Gardner,2007-09-01,1,Maryland,,Villanova,W,0,0,0,1,isaiah-gardner-1
Ricky Gary,2007-09-01,1,Pittsburgh,,Eastern Michigan,W,1,2,0,1,ricky-gary-1
Curtis Gatewood,2007-09-01,1,Vanderbilt,,Richmond,W,0,0,0,1,curtis-gatewood-1
Carl Gettis,2007-09-01,1,Missouri,N,Illinois,W,0,0,0,1,carl-gettis-1
Devin Giles,2007-09-01,1,Washington State,@,Wisconsin,L,0,0,0,1,devin-giles-1
Trimane Goddard,2007-09-01,1,North Carolina,,James Madison,W,1,0,0,1,trimane-goddard-1
Charles Godfrey,2007-09-01,1,Iowa,@,Northern Illinois,W,2,25,0,3,charles-godfrey-1
Jonathan Goff,2007-09-01,1,Vanderbilt,,Richmond,W,1,0,0,1,jonathan-goff-1
Tavares Gooden,2007-09-01,1,Miami (FL),,Marshall,W,1,35,0,1,tavares-gooden-1
Danny Gorrer,2007-09-01,1,Texas A&M,,Montana State,W,0,0,0,1,danny-gorrer-1
Heath Grant,2007-09-01,1,Memphis,,Mississippi,L,0,0,0,1,heath-grant-1
Tierre Green,2007-09-01,1,Nebraska,,Nevada,W,0,0,0,1,tierre-green-1
Jermaine Guynn,2007-09-01,1,Purdue,@,Toledo,W,0,0,0,1,jermaine-guynn-1
Brandon Hampton,2007-09-01,1,California,,Tennessee,W,0,0,0,1,brandon-hampton-1
Cory Hanson,2007-09-01,1,Northern Illinois,,Iowa,L,0,0,0,1,cory-hanson-1
Greg Hardy,2007-09-01,1,Mississippi,@,Memphis,W,0,0,0,1,greg-hardy-2
Matthew Harper,2007-09-01,1,Oregon,,Houston,W,0,0,0,1,matthew-harper-1
Chris Harrington,2007-09-01,1,Texas A&M,,Montana State,W,0,0,0,1,chris-harrington-1
Aaron Harris,2007-09-01,1,South Florida,,Elon,W,0,0,0,1,aaron-harris-2
Courtney Harris,2007-09-01,1,Miami (FL),,Marshall,W,0,0,0,1,courtney-harris-1
Jamal Harris,2007-09-01,1,Minnesota,,Bowling Green State,L,0,0,0,3,jamal-harris-1
Nic Harris,2007-09-01,1,Oklahoma,,North Texas,W,1,25,1,2,nic-harris-1
Quin Harris,2007-09-01,1,Louisiana Tech,,Central Arkansas,W,0,0,0,1,quin-harris-1
Victor Harris,2007-09-01,1,Virginia Tech,,East Carolina,W,1,17,1,3,victor-harris-1
Brandon Harrison,2007-09-01,1,Michigan,,Appalachian State,L,0,0,0,1,brandon-harrison-1
Montis Harrison,2007-09-01,1,Arkansas State,@,Texas,L,1,6,0,1,montis-harrison-1
Greg Hay,2007-09-01,1,Toledo,,Purdue,L,0,0,0,1,greg-hay-1
Erin Henderson,2007-09-01,1,Maryland,,Villanova,W,0,0,0,2,erin-henderson-1
Aaron Henry,2007-09-01,1,Wisconsin,,Washington State,W,1,26,0,2,aaron-henry-1
Robert Henson,2007-09-01,1,Texas Christian,,Baylor,W,1,43,0,2,robert-henson-1
Tyrrell Herbert,2007-09-01,1,Toledo,,Purdue,L,0,0,0,1,tyrrell-herbert-1
Jerek Hewett,2007-09-01,1,East Carolina,@,Virginia Tech,L,0,0,0,1,jerek-hewett-1
Matt Hewitt,2007-09-01,1,Arkansas,,Troy,W,1,0,0,3,matt-hewitt-1
Eddie Hicks,2007-09-01,1,Southern Mississippi,,Tennessee-Martin,W,1,6,0,1,eddie-hicks-1
Tommie Hill,2007-09-01,1,Colorado State,N,Colorado,L,0,0,0,1,tommie-hill-1
Stephen Hodge,2007-09-01,1,Texas Christian,,Baylor,W,0,0,0,1,stephen-hodge-2
Corby Hodgkiss,2007-09-01,1,Brigham Young,,Arizona,W,0,0,0,2,corby-hodgkiss-1
Lendy Holmes,2007-09-01,1,Oklahoma,,North Texas,W,1,4,0,1,lendy-holmes-1
Daniel Holtzclaw,2007-09-01,1,Eastern Michigan,@,Pittsburgh,L,0,0,0,1,daniel-holtzclaw-1
Jeff Horinek,2007-09-01,1,Colorado State,N,Colorado,L,0,0,0,1,jeff-horinek-1
Mike Humpal,2007-09-01,1,Iowa,@,Northern Illinois,W,1,28,0,1,mike-humpal-1
Brandon Isaac,2007-09-01,1,South Carolina,,Louisiana,W,0,0,0,2,brandon-isaac-1
Kenny Iwebema,2007-09-01,1,Iowa,@,Northern Illinois,W,0,0,0,1,kenny-iwebema-1
Ervin Jackson,2007-09-01,1,Ohio,,Gardner-Webb,W,1,2,0,1,ervin-jackson-1
Justin Jackson,2007-09-01,1,Nevada,@,Nebraska,L,0,0,0,1,justin-jackson-1
Lawrence Jackson,2007-09-01,1,Southern California,,Idaho,W,0,0,0,1,lawrence-jackson-1
Robert James,2007-09-01,1,Arizona State,,San Jose State,W,1,6,0,1,robert-james-1
Mike Jenkins,2007-09-01,1,South Florida,,Elon,W,0,0,0,2,mike-jenkins-1
Neil Jereb,2007-09-01,1,Ohio,,Gardner-Webb,W,0,0,0,1,neil-jereb-1
Aaron Johnson,2007-09-01,1,Washington State,@,Wisconsin,L,0,0,0,1,aaron-johnson-2
Aaron Johnson,2007-09-01,1,Marshall,@,Miami (FL),L,0,0,0,1,aaron-johnson-3
James Johnson,2007-09-01,1,Marshall,@,Miami (FL),L,0,0,0,1,james-johnson-4
Jerome Johnson,2007-09-01,1,Nevada,@,Nebraska,L,0,0,0,1,jerome-johnson-1
Kelin Johnson,2007-09-01,1,Georgia,,Oklahoma State,W,1,41,0,2,kelin-johnson-1
Micah Johnson,2007-09-01,1,Kentucky,,Eastern Kentucky,W,0,0,0,2,micah-johnson-1
Shedrick Johnson,2007-09-01,1,Arkansas,,Troy,W,0,0,0,1,shedrick-johnson-1
Tyrell Johnson,2007-09-01,1,Arkansas State,@,Texas,L,1,4,0,1,tyrell-johnson-1
Andre Jones,2007-09-01,1,Nebraska,,Nevada,W,0,0,0,1,andre-jones-1
Eddie Jones,2007-09-01,1,Texas,,Arkansas State,W,1,0,0,1,eddie-jones-1
Ernest Jones,2007-09-01,1,North Carolina State,,Central Florida,L,0,0,0,1,ernest-jones-1
Greg Jones,2007-09-01,1,Michigan State,,Alabama-Birmingham,W,0,0,0,1,greg-jones-2
Jarrett Jones,2007-09-01,1,Louisiana,@,South Carolina,L,1,0,0,1,jarrett-jones-1
Keenan Jones,2007-09-01,1,Hawaii,,Northern Colorado,W,1,0,0,1,keenan-jones-1
Jake Jorde,2007-09-01,1,Fresno State,,Sacramento State,W,0,0,0,1,jake-jorde-1
Frantz Joseph,2007-09-01,1,Florida Atlantic,,Middle Tennessee State,W,0,0,0,1,frantz-joseph-1
Mike Juergens,2007-09-01,1,Wyoming,,Virginia,W,0,0,0,1,mike-juergens-1
Ryan Karl,2007-09-01,1,Tennessee,@,California,L,0,0,0,1,ryan-karl-1
Cody Kase,2007-09-01,1,New Mexico,@,Texas-El Paso,L,0,0,0,1,cody-kase-1
Bryan Kehl,2007-09-01,1,Brigham Young,,Arizona,W,0,0,0,1,bryan-kehl-1
Eric Kenkel,2007-09-01,1,Ohio,,Gardner-Webb,W,0,0,0,1,eric-kenkel-1
Shiloh Keo,2007-09-01,1,Idaho,@,Southern California,L,2,31,0,2,shiloh-keo-1
Keuchler,2007-09-01,1,Air Force,,South Carolina State,W,0,0,0,1,keuchler-1
Derik Keyes,2007-09-01,1,Louisiana,@,South Carolina,L,0,0,0,2,derik-keyes-1
R.J. Kiesel-Kauhane,2007-09-01,1,Hawaii,,Northern Colorado,W,0,0,0,1,rj-kiesel-kauhane-1
Justin King,2007-09-01,1,Penn State,,Florida International,W,0,0,0,2,justin-king-1
Mitch King,2007-09-01,1,Iowa,@,Northern Illinois,W,0,0,0,1,mitch-king-1
Aaron Kirchoff,2007-09-01,1,Air Force,,South Carolina State,W,0,0,0,1,aaron-kirchoff-1
Maurice Kitchens,2007-09-01,1,Marshall,@,Miami (FL),L,1,19,0,1,maurice-kitchens-1
Larry Knight,2007-09-01,1,Central Michigan,@,Kansas,L,0,0,0,1,larry-knight-1
Todd Koenig,2007-09-01,1,Ohio,,Gardner-Webb,W,0,0,0,1,todd-koenig-1
Alex Kube,2007-09-01,1,Northern Illinois,,Iowa,L,0,0,0,1,alex-kube-1
Patrick Kuntz,2007-09-01,1,Notre Dame,,Georgia Tech,L,0,0,0,2,patrick-kuntz-1
Allen Langford,2007-09-01,1,Wisconsin,,Washington State,W,0,0,0,1,allen-langford-1
Reshard Langford,2007-09-01,1,Vanderbilt,,Richmond,W,0,0,0,1,reshard-langford-1
Spencer Larsen,2007-09-01,1,Arizona,@,Brigham Young,L,0,0,0,1,spencer-larsen-1
Idris Lawrence,2007-09-01,1,Ohio,,Gardner-Webb,W,0,0,0,1,idris-lawrence-1
Patrick Lee,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,2,patrick-lee-1
Sean Lee,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,sean-lee-1
J Leman,2007-09-01,1,Illinois,N,Missouri,L,0,0,0,1,j-leman-1
Jermaine Lemons,2007-09-01,1,Maryland,,Villanova,W,0,0,0,1,jermaine-lemons-1
Adam Leonard,2007-09-01,1,Hawaii,,Northern Colorado,W,0,0,0,2,adam-leonard-1
Anthony Lewis,2007-09-01,1,Texas A&M,,Montana State,W,0,0,0,1,anthony-lewis-1
Dominic Lewis,2007-09-01,1,Kentucky,,Eastern Kentucky,W,0,0,0,1,dominic-lewis-1
Kenny Lewis,2007-09-01,1,Bowling Green State,@,Minnesota,W,1,6,0,1,kenny-lewis-1
Eric Lively,2007-09-01,1,Akron,,Army,W,0,0,0,1,eric-lively-1
Dan Loheyde,2007-09-01,1,Pittsburgh,,Eastern Michigan,W,0,0,0,1,dan-loheyde-1
Rob Lunn,2007-09-01,1,Connecticut,@,Duke,W,0,0,0,1,rob-lunn-1
Scott Lutrus,2007-09-01,1,Connecticut,@,Duke,W,1,7,0,1,scott-lutrus-1
Elbert Mack,2007-09-01,1,Troy,@,Arkansas,L,0,0,0,1,elbert-mack-1
John Mackey,2007-09-01,1,Akron,,Army,W,0,0,0,1,john-mackey-1
P.J. Mahone,2007-09-01,1,Bowling Green State,@,Minnesota,W,1,43,0,1,pj-mahone-1
Kerry Major,2007-09-01,1,Wake Forest,@,Boston College,L,0,0,0,1,kerry-major-1
Sen'Derrick Marks,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,1,senderrick-marks-1
Darrius Massenburg,2007-09-01,1,North Carolina,,James Madison,W,0,0,0,1,darrius-massenburg-1
Clay Matthews,2007-09-01,1,Southern California,,Idaho,W,0,0,0,1,clay-matthews-1
Aaron Maybin,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,aaron-maybin-1
Colin McCarthy,2007-09-01,1,Miami (FL),,Marshall,W,0,0,0,1,colin-mccarthy-1
Rolando McClain,2007-09-01,1,Alabama,,Western Carolina,W,0,0,0,1,rolando-mcclain-1
Teraz McCray,2007-09-01,1,Miami (FL),,Marshall,W,0,0,0,1,teraz-mccray-1
Tim McCullouch,2007-09-01,1,Texas-El Paso,,New Mexico,W,0,0,0,1,tim-mccullouch-1
Leodis McKelvin,2007-09-01,1,Troy,@,Arkansas,L,0,0,0,1,leodis-mckelvin-1
