Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2010-09-04, UC Davis, 14, 19, 67, 26, 9, 2, 14, 1, 0, 1, 14, 3, 0, 0, 1294, 3, Cal, 230, 47, 287, 28, 20, 4, 30, 1, 0, 16, 15, 8, 3, 2, 2306, 52
2010-09-04, Weber State, 104, 39, 277, 47, 29, 9, 57, 2, 1, 6, 21, 9, 2, 2, 2256, 20, Boston College, 188, 33, 223, 23, 12, 4, 43, 1, 2, 7, 9, 3, 1, 1, 1344, 38
2010-09-04, Samford, 77, 38, 223, 39, 27, 8, 55, 0, 1, 7, 19, 6, 3, 1, 2234, 6, FSU, 185, 26, 296, 27, 22, 4, 40, 0, 2, 9, 4, 3, 0, 0, 1366, 59
2010-09-04, W Carolina, 86, 31, 103, 18, 10, 7, 43, 1, 0, 3, 14, 5, 1, 1, 1720, 7, North Carolina St, 129, 36, 351, 38, 25, 3, 15, 0, 0, 6, 15, 9, 2, 1, 1880, 48
2010-09-04, S Carolina St, 178, 39, 94, 25, 11, 10, 94, 1, 0, 9, 14, 4, 2, 2, 1765, 10, Georgia Tech, 372, 56, 12, 8, 2, 6, 46, 1, 1, 20, 12, 8, 2, 2, 1835, 41
2010-09-04, LA-Lafayette, 14, 29, 114, 24, 8, 2, 8, 0, 3, 1, 16, 3, 1, 0, 1593, 7, Georgia, 184, 37, 193, 31, 19, 5, 30, 0, 1, 7, 17, 8, 0, 0, 2007, 55
2010-09-04, Tennessee Tech, 79, 43, 108, 14, 7, 11, 61, 0, 0, 6, 15, 4, 1, 1, 2011, 3, Arkansas, 196, 28, 323, 30, 23, 9, 64, 1, 2, 10, 8, 5, 2, 0, 1589, 44
2010-09-04, South Dakota, 116, 26, 104, 19, 10, 5, 33, 0, 0, 6, 8, 2, 0, 0, 1423, 7, UCF, 231, 46, 241, 22, 18, 3, 26, 0, 0, 12, 10, 7, 1, 0, 2177, 38
2010-09-04, Washington, 128, 31, 266, 39, 20, 5, 66, 0, 0, 6, 15, 5, 3, 0, 1553, 17, BYU, 146, 33, 262, 40, 24, 6, 60, 0, 0, 11, 16, 5, 1, 1, 2047, 23
2010-09-04, E Illinois, 65, 24, 92, 20, 13, 5, 43, 0, 0, 2, 13, 3, 1, 1, 1662, 7, Iowa, 179, 39, 256, 26, 21, 1, 5, 2, 0, 12, 11, 7, 1, 0, 1938, 37
2010-09-05, SMU, 109, 27, 218, 38, 21, 4, 40, 1, 3, 6, 13, 4, 3, 2, 1930, 27, Texas Tech, 72, 31, 359, 53, 34, 5, 39, 1, 0, 7, 18, 9, 3, 0, 1670, 35
2010-09-05, Tulsa, 180, 41, 399, 43, 28, 5, 30, 1, 1, 11, 15, 11, 0, 0, 1903, 49, ECU, 155, 34, 383, 47, 27, 5, 50, 0, 1, 9, 16, 6, 3, 3, 1697, 51
2010-09-06, Navy, 412, 72, 73, 10, 6, 5, 35, 2, 0, 22, 18, 10, 2, 1, 2366, 14, Maryland, 261, 34, 11, 5, 2, 4, 30, 1, 1, 9, 5, 1, 0, 0, 1234, 17
2010-09-06, Boise State, 168, 24, 215, 38, 23, 11, 105, 2, 0, 4, 15, 6, 0, 0, 1540, 33, VT, 128, 44, 186, 22, 15, 7, 55, 1, 0, 8, 12, 4, 2, 1, 2060, 30
2010-09-09, Cent Michigan, 43, 33, 299, 35, 25, 8, 74, 1, 2, 5, 14, 7, 2, 1, 1900, 10, Temple, 114, 36, 151, 22, 16, 5, 50, 2, 0, 9, 12, 5, 0, 0, 1700, 13
2010-09-09, Auburn, 190, 46, 158, 21, 12, 4, 35, 1, 1, 14, 14, 6, 1, 1, 1908, 17, Miss St, 117, 33, 129, 35, 16, 2, 25, 1, 1, 7, 15, 5, 2, 1, 1692, 14
2010-09-10, West Virginia, 153, 42, 316, 45, 32, 8, 65, 2, 0, 10, 18, 8, 2, 1, 2025, 24, Marshall, 135, 27, 229, 29, 20, 7, 66, 1, 0, 5, 14, 5, 0, 0, 1575, 21
2010-09-10, UTEP, 100, 21, 340, 55, 30, 11, 93, 1, 0, 4, 16, 9, 2, 0, 1931, 24, Houston, 308, 42, 348, 34, 24, 6, 54, 1, 1, 15, 11, 9, 0, 0, 1669, 54
2010-09-11, Troy, 101, 36, 270, 40, 29, 9, 67, 4, 0, 7, 17, 7, 0, 0, 1930, 38, Oklahoma State, 174, 37, 348, 39, 29, 12, 139, 3, 2, 10, 11, 5, 0, 0, 1670, 41
2010-09-11, Penn State, 127, 31, 156, 31, 14, 1, 5, 1, 3, 9, 14, 5, 2, 2, 1833, 3, Alabama, 180, 34, 229, 24, 16, 5, 33, 1, 0, 10, 10, 3, 2, 1, 1767, 24
2010-09-11, Missouri State, 166, 42, 281, 42, 20, 7, 75, 1, 0, 12, 20, 9, 2, 2, 2008, 24, Kansas State, 203, 34, 290, 27, 19, 6, 49, 0, 0, 8, 10, 3, 1, 1, 1592, 48
2010-09-11, Presbyterian, 140, 36, 139, 33, 17, 5, 45, 2, 1, 6, 17, 7, 0, 0, 1927, 21, Clemson, 212, 39, 202, 20, 11, 6, 59, 0, 1, 8, 10, 2, 2, 1, 1673, 58
2010-09-11, Liberty, 119, 28, 276, 38, 24, 3, 35, 0, 3, 7, 11, 6, 0, 0, 1858, 27, Ball State, 145, 34, 193, 31, 18, 8, 81, 2, 0, 7, 11, 3, 2, 0, 1742, 23
2010-09-11, Tennessee Tech, 92, 41, 58, 14, 9, 4, 25, 4, 1, 6, 14, 5, 0, 0, 1887, 7, TCU, 270, 41, 182, 21, 15, 8, 75, 1, 0, 16, 10, 7, 0, 0, 1713, 62
2010-09-11, UNH, 73, 35, 225, 37, 21, 7, 71, 0, 1, 7, 17, 8, 0, 0, 1753, 16, Pitt, 169, 29, 276, 36, 25, 7, 66, 0, 1, 7, 10, 3, 1, 0, 1847, 38
2010-09-11, Ole Miss, 92, 37, 282, 22, 16, 8, 75, 0, 1, 4, 11, 4, 1, 1, 1872, 27, Tulane, 94, 29, 218, 31, 22, 4, 25, 2, 0, 6, 10, 2, 1, 0, 1728, 13
2010-09-11, Stanford, 211, 49, 151, 24, 11, 5, 60, 0, 0, 13, 16, 9, 1, 1, 2211, 35, UCLA, 152, 33, 81, 21, 11, 5, 40, 2, 2, 9, 9, 1, 2, 0, 1389, 0
2010-09-11, Colorado State, 78, 31, 194, 36, 23, 1, 10, 0, 1, 6, 14, 4, 4, 0, 1606, 6, Nevada, 376, 46, 255, 33, 23, 4, 30, 0, 0, 20, 13, 11, 0, 0, 1994, 51
2010-09-11, Gardner-Webb, 101, 37, 290, 43, 25, 2, 30, 0, 1, 8, 20, 11, 1, 1, 2726, 38, Akron, 224, 44, 165, 21, 14, 5, 50, 1, 1, 13, 12, 6, 1, 1, 1774, 37
2010-09-11, Morgan State, 37, 28, 48, 28, 7, 6, 49, 1, 2, 2, 14, 2, 0, 0, 1629, 3, Maryland, 221, 44, 149, 25, 11, 10, 110, 0, 1, 12, 13, 5, 1, 1, 1971, 62
2010-09-11, BYU, 221, 34, 88, 25, 10, 7, 45, 2, 1, 6, 15, 6, 2, 1, 1381, 14, Air Force, 409, 65, 68, 13, 5, 10, 125, 0, 1, 18, 19, 10, 2, 2, 2219, 35
2010-09-11, E Michigan, 66, 32, 256, 34, 20, 2, 20, 0, 3, 6, 16, 8, 4, 3, 1768, 21, Miami (OH), 181, 37, 164, 25, 16, 5, 45, 0, 1, 14, 8, 3, 0, 0, 1832, 28
2010-09-11, Rice, 106, 39, 245, 33, 15, 6, 54, 1, 1, 3, 21, 8, 0, 0, 1812, 32, North Texas, 124, 31, 296, 41, 22, 7, 58, 2, 1, 4, 17, 6, 2, 1, 1788, 31
2010-09-11, The Citadel, 150, 50, 21, 14, 3, 2, 9, 3, 0, 9, 19, 7, 1, 0, 1958, 6, Arizona, 214, 36, 275, 33, 25, 3, 30, 0, 1, 9, 12, 6, 1, 1, 1642, 52
2010-09-11, Kent State, 4, 17, 201, 37, 23, 3, 30, 2, 3, 3, 14, 5, 0, 0, 1541, 13, Boston College, 87, 40, 218, 30, 19, 6, 35, 1, 1, 6, 15, 5, 0, 0, 2059, 26
2010-09-11, McNeese State, 65, 33, 180, 31, 21, 5, 71, 2, 3, 6, 15, 6, 2, 1, 1848, 6, Missouri, 193, 30, 245, 39, 32, 8, 85, 2, 0, 6, 10, 4, 0, 0, 1752, 50
2010-09-11, Toledo, 102, 48, 110, 20, 13, 8, 60, 0, 2, 7, 18, 7, 1, 1, 2063, 20, Ohio, 46, 28, 137, 28, 17, 7, 45, 1, 3, 5, 13, 3, 1, 0, 1537, 13
2010-09-11, San Jose State, 55, 20, 252, 30, 22, 7, 52, 0, 2, 1, 12, 3, 1, 1, 1686, 14, Wisconsin, 212, 46, 191, 22, 15, 2, 25, 1, 1, 11, 13, 8, 1, 0, 1914, 27
2010-09-11, UAB, 108, 32, 153, 26, 13, 5, 55, 1, 1, 7, 13, 3, 3, 1, 1405, 7, SMU, 247, 37, 174, 34, 19, 3, 33, 1, 0, 12, 10, 3, 1, 0, 2195, 28
2010-09-11, San Diego State, 244, 40, 319, 43, 20, 10, 106, 0, 0, 8, 19, 9, 2, 0, 1993, 41, New Mexico St, 105, 26, 223, 34, 17, 9, 86, 1, 0, 5, 13, 2, 1, 0, 1607, 21
2010-09-11, Miami (FL), 120, 28, 232, 39, 22, 8, 59, 0, 4, 6, 15, 7, 2, 0, 1729, 24, OSU, 181, 49, 233, 28, 12, 2, 25, 0, 0, 11, 18, 6, 1, 1, 1871, 36
2010-09-11, Prairie View A&M, 67, 27, 144, 32, 13, 8, 62, 1, 1, 4, 15, 4, 1, 1, 1666, 7, Southern Miss, 253, 47, 211, 26, 16, 9, 70, 1, 1, 10, 14, 9, 0, 0, 1934, 34
2010-09-11, LA Tech, 61, 40, 208, 41, 21, 3, 27, 2, 2, 3, 21, 7, 3, 1, 1816, 16, Texas A&M, 216, 41, 349, 38, 25, 8, 76, 4, 0, 10, 16, 9, 0, 0, 1784, 48
2010-09-11, Hawaii, 10, 11, 343, 37, 25, 10, 68, 2, 0, 3, 8, 4, 0, 0, 1321, 31, Army, 250, 64, 58, 6, 4, 5, 45, 2, 0, 15, 15, 5, 4, 4, 2279, 28
2010-09-11, Memphis, 101, 37, 312, 31, 21, 9, 66, 2, 1, 7, 14, 6, 1, 0, 1870, 27, ECU, 173, 37, 252, 40, 28, 7, 41, 0, 0, 13, 14, 8, 1, 1, 1730, 49
2010-09-11, Idaho State, 49, 24, 236, 40, 20, 9, 88, 0, 2, 2, 16, 6, 1, 1, 1755, 17, Utah State, 275, 46, 267, 30, 23, 10, 98, 2, 1, 14, 14, 9, 0, 0, 1845, 38
2010-09-11, Georgia, 61, 26, 192, 21, 14, 4, 25, 1, 0, 2, 11, 3, 0, 0, 1485, 6, South Carolina, 189, 52, 165, 17, 12, 5, 35, 1, 0, 14, 14, 9, 0, 0, 2115, 17
2010-09-11, JMU, 114, 41, 121, 8, 5, 7, 75, 0, 0, 7, 12, 7, 0, 0, 1697, 21, VT, 238, 44, 124, 16, 10, 4, 48, 2, 1, 14, 10, 5, 1, 0, 1903, 16
2010-09-11, North Dakota, 67, 31, 267, 31, 18, 2, 21, 1, 1, 7, 16, 6, 1, 0, 1497, 17, N Illinois, 364, 49, 146, 25, 14, 5, 50, 0, 1, 14, 16, 8, 1, 0, 2103, 23
2010-09-11, Arkansas State, 18, 19, 438, 46, 25, 5, 38, 2, 1, 1, 14, 2, 1, 1, 1545, 24, LA-Lafayette, 242, 42, 214, 29, 17, 4, 47, 0, 0, 8, 18, 7, 0, 0, 2055, 31
2010-09-11, W Illinois, 120, 36, 286, 38, 25, 6, 60, 1, 0, 8, 15, 6, 2, 0, 2073, 21, Purdue, 227, 35, 175, 38, 24, 7, 75, 0, 1, 12, 13, 5, 0, 0, 1527, 31
