Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Gary Anderson,K,42.160,2001-12-23,NFL,MIN,,JAX,L 3-33,14,15,Sun,,,,1,1,100.0,,,0,3,andergar02
Kris Brown,PK,25.000,2001-12-23,NFL,PIT,,DET,W 47-14,14,15,Sun,5,6,83.3,2,4,50.0,,,0,11,brownkri01
Steve Christie,K,34.040,2001-12-23,NFL,SDG,@,KAN,L 17-20,15,15,Sun,2,2,100.0,1,1,100.0,,,0,5,chrisste01
Brett Conway,K,26.290,2001-12-23,NFL,WAS,,CHI,L 15-20,14,15,Sun,1,1,100.0,2,2,100.0,,,0,7,conwabre01
Paul Edinger,K,23.340,2001-12-23,NFL,CHI,@,WAS,W 20-15,14,15,Sun,2,2,100.0,2,2,100.0,,,0,8,edingpau01
Jay Feely,K,25.214,2001-12-23,NFL,ATL,,BUF,W 33-30,14,15,Sun,3,3,100.0,4,4,100.0,,,0,15,feelyjay01
Shayne Graham,K,24.014,2001-12-23,NFL,BUF,@,ATL,L 30-33,14,15,Sun,3,3,100.0,1,1,100.0,,,0,6,grahasha01
Martin Gramatica,K,26.026,2001-12-23,NFL,TAM,,NOR,W 48-21,14,15,Sun,4,4,100.0,4,4,100.0,,,0,16,gramamar01
John Hall,K,27.281,2001-12-23,NFL,NYJ,@,IND,W 29-28,14,15,Sun,2,2,100.0,5,6,83.3,,,0,17,hallxjoh01
Jason Hanson,K,31.189,2001-12-23,NFL,DET,@,PIT,L 14-47,14,15,Sun,2,2,100.0,,1,0.0,,,0,2,hansojas01
Jon Hilbert,K,26.161,2001-12-23,NFL,DAL,@,ARI,L 10-17,14,15,Sun,1,1,100.0,1,2,50.0,,,0,4,hilbejon01
Mike Hollis,PK,29.215,2001-12-23,NFL,JAX,@,MIN,W 33-3,14,15,Sun,3,3,100.0,4,4,100.0,,,0,15,hollimik01
John Kasay,K,32.057,2001-12-23,NFL,CAR,,STL,L 32-38,14,15,Sun,2,2,100.0,4,5,80.0,,,0,14,kasayjoh01
Rian Lindell,K,24.337,2001-12-23,NFL,SEA,@,NYG,L 24-27,14,15,Sun,3,3,100.0,1,1,100.0,,,0,6,linderia01
Ryan Longwell,K,27.129,2001-12-23,NFL,GNB,,CLE,W 30-7,14,15,Sun,3,4,75.0,1,2,50.0,,,0,6,longwrya01
Cedric Oglesby,K,24.150,2001-12-23,NFL,ARI,,DAL,W 17-10,14,15,Sun,2,2,100.0,1,2,50.0,,,0,5,oglesced01
Todd Peterson,PK,31.322,2001-12-23,NFL,KAN,,SDG,W 20-17,14,15,Sun,2,2,100.0,2,3,66.7,,,0,8,petertod01
Wade Richey,K,25.218,2001-12-23,NFL,SDG,@,KAN,L 17-20,15,15,Sun,,,,,1,0.0,,,0,0,richewad01
Matt Stover,K,33.330,2001-12-23,NFL,BAL,,CIN,W 16-0,14,15,Sun,1,1,100.0,3,4,75.0,,,0,10,stovemat01
Mike Vanderjagt,K,31.274,2001-12-23,NFL,IND,,NYJ,L 28-29,14,15,Sun,2,2,100.0,2,3,66.7,,,0,8,vandemik01
Jeff Wilkins,K,29.248,2001-12-23,NFL,STL,@,CAR,W 38-32,14,15,Sun,5,5,100.0,1,3,33.3,,,0,8,wilkijef01
Doug Brien,K,31.035,2001-12-29,NFL,TAM,,BAL,W 22-10,15,16,Sat,1,1,100.0,3,4,75.0,,,0,10,briendou01
Matt Stover,K,33.336,2001-12-29,NFL,BAL,@,TAM,L 10-22,15,16,Sat,1,1,100.0,1,1,100.0,,,0,4,stovemat01
David Akers,K,27.021,2001-12-30,NFL,PHI,,NYG,W 24-21,15,16,Sun,3,3,100.0,1,2,50.0,,,0,6,akersdav01
Morten Andersen*,K,41.133,2001-12-30,NFL,NYG,@,PHI,L 21-24,15,16,Sun,1,1,100.0,2,2,100.0,,,0,7,andermor01
Gary Anderson,K,42.167,2001-12-30,NFL,MIN,@,GNB,L 13-24,15,16,Sun,1,1,100.0,2,3,66.7,,,0,7,andergar02
Kris Brown,PK,25.007,2001-12-30,NFL,PIT,@,CIN,L 23-26,15,16,Sun,2,3,66.7,1,1,100.0,,,0,5,brownkri01
John Carney,K,37.254,2001-12-30,NFL,NOR,,WAS,L 10-40,15,16,Sun,1,1,100.0,1,2,50.0,,,0,4,carnejoh01
Steve Christie,K,34.047,2001-12-30,NFL,SDG,,SEA,L 22-25,16,16,Sun,1,1,100.0,5,5,100.0,,,0,16,chrisste01
Brett Conway,K,26.297,2001-12-30,NFL,WAS,@,NOR,W 40-10,15,16,Sun,4,4,100.0,4,4,100.0,,,0,16,conwabre01
Jose Cortez,K,26.217,2001-12-30,NFL,SFO,@,DAL,L 21-27,15,16,Sun,3,3,100.0,,1,0.0,,,0,3,cortejos01
Phil Dawson,K,26.341,2001-12-30,NFL,CLE,@,TEN,W 41-38,15,16,Sun,5,5,100.0,2,2,100.0,,,0,11,dawsophi01
Paul Edinger,K,23.347,2001-12-30,NFL,CHI,@,DET,W 24-0,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,edingpau01
Jason Elam,K,31.297,2001-12-30,NFL,DEN,,OAK,W 23-17,15,16,Sun,2,2,100.0,3,3,100.0,,,0,11,elamxjas01
Jay Feely,K,25.221,2001-12-30,NFL,ATL,@,MIA,L 14-21,15,16,Sun,2,2,100.0,,1,0.0,,,0,2,feelyjay01
John Hall,K,27.288,2001-12-30,NFL,NYJ,,BUF,L 9-14,15,16,Sun,,,,3,3,100.0,,,0,9,hallxjoh01
Jon Hilbert,K,26.168,2001-12-30,NFL,DAL,,SFO,W 27-21,15,16,Sun,3,3,100.0,2,2,100.0,,,0,9,hilbejon01
Mike Hollis,PK,29.222,2001-12-30,NFL,JAX,,KAN,L 26-30,15,16,Sun,3,3,100.0,1,2,50.0,,,0,6,hollimik01
Sebastian Janikowski,K,23.303,2001-12-30,NFL,OAK,@,DEN,L 17-23,15,16,Sun,2,2,100.0,1,1,100.0,,,0,5,janikseb01
John Kasay,K,32.064,2001-12-30,NFL,CAR,,ARI,L 7-30,15,16,Sun,1,1,100.0,,2,0.0,,,0,1,kasayjoh01
Rian Lindell,K,24.344,2001-12-30,NFL,SEA,@,SDG,W 25-22,15,16,Sun,2,2,100.0,1,2,50.0,,,0,5,linderia01
Ryan Longwell,K,27.136,2001-12-30,NFL,GNB,,MIN,W 24-13,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,longwrya01
Joe Nedney,K,28.283,2001-12-30,NFL,TEN,,CLE,L 38-41,15,16,Sun,5,5,100.0,1,1,100.0,,,0,8,nednejoe01
Cedric Oglesby,K,24.157,2001-12-30,NFL,ARI,@,CAR,W 30-7,15,16,Sun,3,3,100.0,3,3,100.0,,,0,12,oglesced01
Todd Peterson,PK,31.329,2001-12-30,NFL,KAN,@,JAX,W 30-26,15,16,Sun,3,3,100.0,3,3,100.0,,,0,12,petertod01
Neil Rackers,K,25.136,2001-12-30,NFL,CIN,,PIT,W 26-23,15,16,Sun,2,3,66.7,2,4,50.0,,,0,8,rackenei01
Mike Vanderjagt,K,31.281,2001-12-30,NFL,IND,@,STL,L 17-42,15,16,Sun,2,2,100.0,1,1,100.0,,,0,5,vandemik01
David Akers,K,27.028,2002-01-06,NFL,PHI,@,TAM,W 17-13,16,17,Sun,2,2,100.0,1,3,33.3,,,0,5,akersdav01
Morten Andersen*,K,41.140,2002-01-06,NFL,NYG,,GNB,L 25-34,16,17,Sun,2,2,100.0,1,1,100.0,,,0,5,andermor01
Doug Brien,K,31.043,2002-01-06,NFL,TAM,,PHI,L 13-17,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,briendou01
Brett Conway,K,26.304,2002-01-06,NFL,WAS,,ARI,W 20-17,16,17,Sun,,,,2,2,100.0,,,0,6,conwabre01
Jose Cortez,K,26.224,2002-01-06,NFL,SFO,@,NOR,W 38-0,16,17,Sun,5,5,100.0,1,1,100.0,,,0,8,cortejos01
Brad Daluiso,K,34.006,2002-01-06,NFL,OAK,,NYJ,L 22-24,16,17,Sun,1,2,50.0,3,4,75.0,,,0,10,daluibra01
Paul Edinger,K,23.354,2002-01-06,NFL,CHI,,JAX,W 33-13,16,17,Sun,3,3,100.0,4,4,100.0,,,0,15,edingpau01
Jason Elam,K,31.304,2002-01-06,NFL,DEN,@,IND,L 10-29,16,17,Sun,1,1,100.0,1,2,50.0,,,0,4,elamxjas01
Jay Feely,K,25.228,2002-01-06,NFL,ATL,@,STL,L 13-31,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
John Hall,K,27.295,2002-01-06,NFL,NYJ,@,OAK,W 24-22,16,17,Sun,3,3,100.0,1,1,100.0,,,0,6,hallxjoh01
Jason Hanson,K,31.203,2002-01-06,NFL,DET,,DAL,W 15-10,16,17,Sun,,,,1,3,33.3,,,0,3,hansojas01
Jon Hilbert,K,26.175,2002-01-06,NFL,DAL,@,DET,L 10-15,16,17,Sun,1,1,100.0,1,1,100.0,,,0,4,hilbejon01
Mike Hollis,PK,29.229,2002-01-06,NFL,JAX,@,CHI,L 13-33,16,17,Sun,,1,0.0,,1,0.0,,,0,0,hollimik01
John Kasay,K,32.071,2002-01-06,NFL,CAR,,NWE,L 6-38,16,17,Sun,,,,2,2,100.0,,,0,6,kasayjoh01
Rian Lindell,K,24.351,2002-01-06,NFL,SEA,,KAN,W 21-18,16,17,Sun,3,3,100.0,,1,0.0,,,0,3,linderia01
Ryan Longwell,K,27.143,2002-01-06,NFL,GNB,@,NYG,W 34-25,16,17,Sun,4,4,100.0,2,3,66.7,,,0,10,longwrya01
Olindo Mare,K,28.214,2002-01-06,NFL,MIA,,BUF,W 34-7,16,17,Sun,4,4,100.0,2,3,66.7,,,0,10,marexoli01
Cedric Oglesby,K,24.164,2002-01-06,NFL,ARI,@,WAS,L 17-20,16,17,Sun,2,2,100.0,1,1,100.0,,,0,5,oglesced01
Todd Peterson,PK,31.336,2002-01-06,NFL,KAN,@,SEA,L 18-21,16,17,Sun,1,1,100.0,1,3,33.3,,,0,4,petertod01
Owen Pochman,K,24.157,2002-01-06,NFL,NYG,,GNB,L 25-34,16,17,Sun,,,,,1,0.0,,,0,0,pochmowe01
Neil Rackers,K,25.143,2002-01-06,NFL,CIN,@,TEN,W 23-21,16,17,Sun,2,2,100.0,3,3,100.0,,,0,11,rackenei01
Mike Vanderjagt,K,31.288,2002-01-06,NFL,IND,,DEN,W 29-10,16,17,Sun,2,2,100.0,5,5,100.0,,,0,17,vandemik01
Adam Vinatieri,K,29.009,2002-01-06,NFL,NWE,@,CAR,W 38-6,16,17,Sun,5,5,100.0,1,1,100.0,,,0,8,vinatada01
Jeff Wilkins,K,29.262,2002-01-06,NFL,STL,,ATL,W 31-13,16,17,Sun,4,4,100.0,1,2,50.0,,,0,7,wilkijef01
Gary Anderson,K,42.175,2002-01-07,NFL,MIN,@,BAL,L 3-19,16,17,Mon,,,,1,1,100.0,,,0,3,andergar02
Matt Stover,K,33.345,2002-01-07,NFL,BAL,,MIN,W 19-3,16,17,Mon,1,1,100.0,4,4,100.0,,,0,13,stovemat01
David Akers,K,27.034,2002-01-12,NFL,PHI,,TAM,W 31-9,17,18,Sat,4,4,100.0,1,1,100.0,,,0,7,akersdav01
Martin Gramatica,K,26.046,2002-01-12,NFL,TAM,@,PHI,L 9-31,17,18,Sat,,,,3,3,100.0,,,0,9,gramamar01
John Hall,K,27.301,2002-01-12,NFL,NYJ,@,OAK,L 24-38,17,18,Sat,3,3,100.0,1,3,33.3,,,0,6,hallxjoh01
Sebastian Janikowski,K,23.316,2002-01-12,NFL,OAK,,NYJ,W 38-24,17,18,Sat,3,3,100.0,3,3,100.0,,,0,12,janikseb01
Jose Cortez,K,26.231,2002-01-13,NFL,SFO,@,GNB,L 15-25,17,18,Sun,1,1,100.0,,1,0.0,,,0,1,cortejos01
Ryan Longwell,K,27.150,2002-01-13,NFL,GNB,,SFO,W 25-15,17,18,Sun,1,2,50.0,2,2,100.0,,,0,7,longwrya01
Olindo Mare,K,28.221,2002-01-13,NFL,MIA,,BAL,L 3-20,17,18,Sun,,,,1,1,100.0,,,0,3,marexoli01
Matt Stover,K,33.351,2002-01-13,NFL,BAL,@,MIA,W 20-3,17,18,Sun,2,2,100.0,2,3,66.7,,,0,8,stovemat01
David Akers,K,27.041,2002-01-19,NFL,PHI,@,CHI,W 33-19,18,19,Sat,3,3,100.0,4,4,100.0,,,0,15,akersdav01
Paul Edinger,K,24.002,2002-01-19,NFL,CHI,,PHI,L 19-33,17,19,Sat,2,2,100.0,1,1,100.0,,,0,5,edingpau01
Sebastian Janikowski,K,23.323,2002-01-19,NFL,OAK,@,NWE,L 13-16,18,19,Sat,1,1,100.0,2,2,100.0,,,0,7,janikseb01
Adam Vinatieri,K,29.022,2002-01-19,NFL,NWE,,OAK,W 16-13,17,19,Sat,1,1,100.0,3,3,100.0,,,0,10,vinatada01
Kris Brown,PK,25.028,2002-01-20,NFL,PIT,,BAL,W 27-10,17,19,Sun,3,3,100.0,2,3,66.7,,,0,9,brownkri01
Ryan Longwell,K,27.157,2002-01-20,NFL,GNB,@,STL,L 17-45,18,19,Sun,2,2,100.0,1,1,100.0,,,0,5,longwrya01
Matt Stover,K,33.358,2002-01-20,NFL,BAL,@,PIT,L 10-27,18,19,Sun,1,1,100.0,1,1,100.0,,,0,4,stovemat01
Jeff Wilkins,K,29.276,2002-01-20,NFL,STL,,GNB,W 45-17,17,19,Sun,6,6,100.0,1,1,100.0,,,0,9,wilkijef01
David Akers,K,27.049,2002-01-27,NFL,PHI,@,STL,L 24-29,19,20,Sun,3,3,100.0,1,1,100.0,,,0,6,akersdav01
Kris Brown,PK,25.035,2002-01-27,NFL,PIT,,NWE,L 17-24,18,20,Sun,2,2,100.0,1,2,50.0,,,0,5,brownkri01
Adam Vinatieri,K,29.030,2002-01-27,NFL,NWE,@,PIT,W 24-17,18,20,Sun,3,3,100.0,1,2,50.0,,,0,6,vinatada01
Jeff Wilkins,K,29.283,2002-01-27,NFL,STL,,PHI,W 29-24,18,20,Sun,2,2,100.0,3,4,75.0,,,0,11,wilkijef01
Adam Vinatieri,K,29.037,2002-02-03,NFL,NWE,N,STL,W 20-17,19,20,Sun,2,2,100.0,2,2,100.0,,,0,8,vinatada01
Jeff Wilkins,K,29.290,2002-02-03,NFL,STL,N,NWE,L 17-20,19,20,Sun,2,2,100.0,1,2,50.0,,,0,5,wilkijef01
