Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Josh Brown,K,25.185,2004-10-31,NFL,SEA,,CAR,W 23-17,7,8,Sun,2,2,100.0,3,3,100.0,,,0,11,brownjos01
Kris Brown,K,27.313,2004-10-31,NFL,HOU,,JAX,W 20-6,7,8,Sun,2,2,100.0,2,2,100.0,,,0,8,brownkri01
Steve Christie,PK,36.353,2004-10-31,NFL,NYG,@,MIN,W 34-13,7,8,Sun,4,4,100.0,2,2,100.0,,,0,10,chrisste01
Billy Cundiff,K,24.215,2004-10-31,NFL,DAL,,DET,W 31-21,7,8,Sun,4,4,100.0,1,1,100.0,,,0,7,cundibil01
Paul Edinger,K,26.288,2004-10-31,NFL,CHI,,SFO,W 23-13,7,8,Sun,2,2,100.0,3,4,75.0,,,0,11,edingpau01
Jason Elam,K,34.237,2004-10-31,NFL,DEN,,ATL,L 28-41,8,8,Sun,4,4,100.0,,,,,,0,4,elamxjas01
Jay Feely,K,28.161,2004-10-31,NFL,ATL,@,DEN,W 41-28,8,8,Sun,5,5,100.0,2,3,66.7,,,0,11,feelyjay01
Shayne Graham,K,26.327,2004-10-31,NFL,CIN,@,TEN,L 20-27,7,8,Sun,2,2,100.0,2,2,100.0,,,0,8,grahasha01
Jason Hanson,K,34.136,2004-10-31,NFL,DET,@,DAL,L 21-31,7,8,Sun,3,3,100.0,,,,,,0,3,hansojas01
Sebastian Janikowski,K,26.243,2004-10-31,NFL,OAK,@,SDG,L 14-42,8,8,Sun,2,2,100.0,,,,,,0,2,janikseb01
Nate Kaeding,K,22.219,2004-10-31,NFL,SDG,,OAK,W 42-14,8,8,Sun,6,6,100.0,,,,,,0,6,kaedinat01
John Kasay,K,35.004,2004-10-31,NFL,CAR,@,SEA,L 17-23,7,8,Sun,2,2,100.0,1,1,100.0,,,0,5,kasayjoh01
Ola Kimrin,K,32.245,2004-10-31,NFL,WAS,,GNB,L 14-28,7,8,Sun,2,2,100.0,,1,0.0,,,0,2,kimriola01
Rian Lindell,K,27.285,2004-10-31,NFL,BUF,,ARI,W 38-14,7,8,Sun,5,5,100.0,1,1,100.0,,,0,8,linderia01
Ryan Longwell,K,30.076,2004-10-31,NFL,GNB,@,WAS,W 28-14,8,8,Sun,2,2,100.0,2,2,100.0,,,0,8,longwrya01
Todd Peterson,K,34.270,2004-10-31,NFL,SFO,@,CHI,L 13-23,7,8,Sun,1,1,100.0,2,3,66.7,,,0,7,petertod01
Neil Rackers,K,28.076,2004-10-31,NFL,ARI,@,BUF,L 14-38,7,8,Sun,2,2,100.0,,1,0.0,,,0,2,rackenei01
Jeff Reed,K,25.205,2004-10-31,NFL,PIT,,NWE,W 34-20,7,8,Sun,4,4,100.0,2,2,100.0,,,0,10,reedxjef01
Matt Stover,K,36.278,2004-10-31,NFL,BAL,@,PHI,L 10-15,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,stovemat01
Lawrence Tynes,K,26.181,2004-10-31,NFL,KAN,,IND,W 45-35,7,8,Sun,6,6,100.0,1,1,100.0,,,0,9,tyneslaw01
Mike Vanderjagt,K,34.221,2004-10-31,NFL,IND,@,KAN,L 35-45,7,8,Sun,5,5,100.0,,1,0.0,,,0,5,vandemik01
Adam Vinatieri,K,31.308,2004-10-31,NFL,NWE,@,PIT,L 20-34,7,8,Sun,2,2,100.0,2,2,100.0,,,0,8,vinatada01
Doug Brien,K,33.343,2004-11-01,NFL,NYJ,,MIA,W 41-14,7,8,Mon,5,5,100.0,2,2,100.0,,,0,11,briendou01
Matt Bryant,K,29.156,2004-11-01,NFL,MIA,@,NYJ,L 14-41,8,8,Mon,2,2,100.0,,,,,,0,2,bryanmat01
Doug Brien,K,33.349,2004-11-07,NFL,NYJ,@,BUF,L 17-22,8,9,Sun,2,2,100.0,1,2,50.0,,,0,5,briendou01
Josh Brown,K,25.192,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,6,6,100.0,,,,,,0,6,brownjos01
Kris Brown,K,27.320,2004-11-07,NFL,HOU,@,DEN,L 13-31,8,9,Sun,1,1,100.0,,1,0.0,,,0,1,brownkri01
John Carney,K,40.201,2004-11-07,NFL,NOR,@,SDG,L 17-43,8,9,Sun,2,2,100.0,1,2,50.0,,,0,5,carnejoh01
Steve Christie,PK,36.360,2004-11-07,NFL,NYG,,CHI,L 21-28,8,9,Sun,3,3,100.0,,,,,,0,3,chrisste01
Phil Dawson,PK,29.289,2004-11-07,NFL,CLE,@,BAL,L 13-27,8,9,Sun,1,1,100.0,2,2,100.0,,,0,7,dawsophi01
Paul Edinger,K,26.295,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,edingpau01
Jason Elam,K,34.244,2004-11-07,NFL,DEN,,HOU,W 31-13,9,9,Sun,4,4,100.0,1,1,100.0,,,0,7,elamxjas01
Shayne Graham,K,26.334,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,2,2,100.0,4,4,100.0,,,0,14,grahasha01
Bill Gramatica,K,26.120,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,,1,0.0,3,3,100.0,,,0,9,gramabil01
Martin Gramatica,K,28.346,2004-11-07,NFL,TAM,,KAN,W 34-31,8,9,Sun,4,5,80.0,,1,0.0,,,0,4,gramamar01
Jason Hanson,K,34.143,2004-11-07,NFL,DET,,WAS,L 10-17,8,9,Sun,1,1,100.0,1,1,100.0,,,0,4,hansojas01
Sebastian Janikowski,K,26.250,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,3,3,100.0,2,2,100.0,,,0,9,janikseb01
Nate Kaeding,K,22.226,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,5,5,100.0,2,2,100.0,,,0,11,kaedinat01
John Kasay,K,35.011,2004-11-07,NFL,CAR,,OAK,L 24-27,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,kasayjoh01
Ola Kimrin,K,32.252,2004-11-07,NFL,WAS,@,DET,W 17-10,8,9,Sun,2,2,100.0,1,2,50.0,,,0,5,kimriola01
Rian Lindell,K,27.292,2004-11-07,NFL,BUF,,NYJ,W 22-17,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,linderia01
Todd Peterson,K,34.277,2004-11-07,NFL,SFO,,SEA,L 27-42,8,9,Sun,3,3,100.0,2,2,100.0,,,0,9,petertod01
Neil Rackers,K,28.083,2004-11-07,NFL,ARI,@,MIA,W 24-23,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,rackenei01
Jeff Reed,K,25.212,2004-11-07,NFL,PIT,,PHI,W 27-3,8,9,Sun,3,3,100.0,2,3,66.7,,,0,9,reedxjef01
Matt Stover,K,36.285,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,1,1,100.0,4,4,100.0,,,0,13,stovemat01
Lawrence Tynes,K,26.188,2004-11-07,NFL,KAN,@,TAM,L 31-34,8,9,Sun,4,4,100.0,1,1,100.0,,,0,7,tyneslaw01
Adam Vinatieri,K,31.315,2004-11-07,NFL,NWE,@,STL,W 40-22,8,9,Sun,4,4,100.0,4,4,100.0,,,0,16,vinatada01
Jeff Wilkins,K,32.202,2004-11-07,NFL,STL,,NWE,L 22-40,8,9,Sun,2,2,100.0,,,,,,0,2,wilkijef01
Morten Andersen*,K,44.081,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,2,2,100.0,2,2,100.0,,,0,8,andermor01
Mike Vanderjagt,K,34.229,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,4,4,100.0,1,1,100.0,,,0,7,vandemik01
Morten Andersen*,K,44.087,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,4,4,100.0,1,1,100.0,,,0,7,andermor01
Gary Anderson,K,45.121,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,andergar02
Doug Brien,K,33.356,2004-11-14,NFL,NYJ,,BAL,L 17-20,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,briendou01
Kris Brown,K,27.327,2004-11-14,NFL,HOU,@,IND,L 14-49,9,10,Sun,2,2,100.0,,1,0.0,,,0,2,brownkri01
John Carney,K,40.208,2004-11-14,NFL,NOR,,KAN,W 27-20,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,carnejoh01
Steve Christie,PK,37.001,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,2,2,100.0,,1,0.0,,,0,2,chrisste01
Phil Dawson,PK,29.296,2004-11-14,NFL,CLE,,PIT,L 10-24,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,dawsophi01
Paul Edinger,K,26.302,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,2,2,100.0,1,2,50.0,,,0,5,edingpau01
Jay Feely,K,28.175,2004-11-14,NFL,ATL,,TAM,W 24-14,9,10,Sun,3,3,100.0,1,1,100.0,,,0,6,feelyjay01
Shayne Graham,K,26.341,2004-11-14,NFL,CIN,@,WAS,W 17-10,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,grahasha01
Martin Gramatica,K,28.353,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,2,2,100.0,,,,,,0,2,gramamar01
Jason Hanson,K,34.150,2004-11-14,NFL,DET,@,JAX,L 17-23,9,10,Sun,2,2,100.0,1,2,50.0,,,0,5,hansojas01
Ola Kimrin,K,32.259,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,1,1,100.0,1,2,50.0,,,0,4,kimriola01
Ryan Longwell,K,30.090,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,4,4,100.0,2,2,100.0,,,0,10,longwrya01
Todd Peterson,K,34.284,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,petertod01
Neil Rackers,K,28.090,2004-11-14,NFL,ARI,,NYG,W 17-14,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,rackenei01
Jeff Reed,K,25.219,2004-11-14,NFL,PIT,@,CLE,W 24-10,9,10,Sun,3,3,100.0,1,2,50.0,,,0,6,reedxjef01
Todd Sauerbrun,P,31.315,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,4,4,100.0,1,1,100.0,,,0,7,SaueTo20
Josh Scobee,K,22.144,2004-11-14,NFL,JAX,,DET,W 23-17,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,scobejos01
Matt Stover,K,36.292,2004-11-14,NFL,BAL,@,NYJ,W 20-17,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,stovemat01
Lawrence Tynes,K,26.195,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,tyneslaw01
Mike Vanderjagt,K,34.235,2004-11-14,NFL,IND,,HOU,W 49-14,9,10,Sun,7,7,100.0,,1,0.0,,,0,7,vandemik01
Adam Vinatieri,K,31.322,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,2,2,100.0,5,5,100.0,,,0,17,vinatada01
Jeff Wilkins,K,32.209,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,wilkijef01
David Akers,K,29.342,2004-11-15,NFL,PHI,@,DAL,W 49-21,9,10,Mon,7,7,100.0,,,,,,0,7,akersdav01
Billy Cundiff,K,24.230,2004-11-15,NFL,DAL,,PHI,L 21-49,9,10,Mon,3,3,100.0,,,,,,0,3,cundibil01
David Akers,K,29.348,2004-11-21,NFL,PHI,,WAS,W 28-6,10,11,Sun,4,4,100.0,,,,,,0,4,akersdav01
Morten Andersen*,K,44.094,2004-11-21,NFL,MIN,,DET,W 22-19,10,11,Sun,2,2,100.0,,,,,,0,2,andermor01
Gary Anderson,K,45.128,2004-11-21,NFL,TEN,@,JAX,W 18-15,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,andergar02
Doug Brien,K,33.363,2004-11-21,NFL,NYJ,@,CLE,W 10-7,10,11,Sun,1,1,100.0,1,2,50.0,,,0,4,briendou01
Josh Brown,K,25.206,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,brownjos01
Kris Brown,K,27.334,2004-11-21,NFL,HOU,,GNB,L 13-16,10,11,Sun,1,1,100.0,2,3,66.7,,,0,7,brownkri01
John Carney,K,40.215,2004-11-21,NFL,NOR,,DEN,L 13-34,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,carnejoh01
Jeff Chandler,K,25.156,2004-11-21,NFL,CAR,,ARI,W 35-10,10,11,Sun,5,5,100.0,,,,,,0,5,chandjef01
Steve Christie,PK,37.008,2004-11-21,NFL,NYG,,ATL,L 10-14,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,chrisste01
Billy Cundiff,K,24.236,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,1,1,100.0,1,2,50.0,,,0,4,cundibil01
Phil Dawson,PK,29.303,2004-11-21,NFL,CLE,,NYJ,L 7-10,10,11,Sun,1,1,100.0,,2,0.0,,,0,1,dawsophi01
Paul Edinger,K,26.309,2004-11-21,NFL,CHI,,IND,L 10-41,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,edingpau01
Jason Elam,K,34.258,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,4,4,100.0,2,2,100.0,,,0,10,elamxjas01
Jay Feely,K,28.182,2004-11-21,NFL,ATL,@,NYG,W 14-10,10,11,Sun,2,2,100.0,,1,0.0,,,0,2,feelyjay01
Shayne Graham,K,26.348,2004-11-21,NFL,CIN,,PIT,L 14-19,10,11,Sun,2,2,100.0,,,,,,0,2,grahasha01
Martin Gramatica,K,28.360,2004-11-21,NFL,TAM,,SFO,W 35-3,10,11,Sun,5,5,100.0,,,,,,0,5,gramamar01
Jason Hanson,K,34.157,2004-11-21,NFL,DET,@,MIN,L 19-22,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,hansojas01
Sebastian Janikowski,K,26.264,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,janikseb01
Nate Kaeding,K,22.240,2004-11-21,NFL,SDG,@,OAK,W 23-17,10,11,Sun,2,3,66.7,1,2,50.0,,,0,5,kaedinat01
Rian Lindell,K,27.306,2004-11-21,NFL,BUF,,STL,W 37-17,10,11,Sun,4,4,100.0,3,3,100.0,,,0,13,linderia01
Ryan Longwell,K,30.097,2004-11-21,NFL,GNB,@,HOU,W 16-13,10,11,Sun,1,1,100.0,3,4,75.0,,,0,10,longwrya01
Olindo Mare,K,31.168,2004-11-21,NFL,MIA,@,SEA,L 17-24,10,11,Sun,2,2,100.0,1,2,50.0,,,0,5,marexoli01
Neil Rackers,K,28.097,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,1,1,100.0,1,2,50.0,,,0,4,rackenei01
Jeff Reed,K,25.226,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,reedxjef01
Josh Scobee,K,22.151,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,1,1,100.0,2,3,66.7,,,0,7,scobejos01
Matt Stover,K,36.299,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,stovemat01
Mike Vanderjagt,K,34.242,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,5,5,100.0,2,2,100.0,,,0,11,vandemik01
Jeff Wilkins,K,32.216,2004-11-21,NFL,STL,@,BUF,L 17-37,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,wilkijef01
Lawrence Tynes,K,26.203,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,1,1,100.0,2,2,100.0,,,0,7,tyneslaw01
Adam Vinatieri,K,31.330,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,3,3,100.0,2,2,100.0,,,0,9,vinatada01
Billy Cundiff,K,24.240,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,3,3,100.0,,1,0.0,,,0,3,cundibil01
Paul Edinger,K,26.313,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,1,1,100.0,,1,0.0,,,0,1,edingpau01
Mike Vanderjagt,K,34.246,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,5,6,83.3,,,,,,0,5,vandemik01
David Akers,K,29.355,2004-11-28,NFL,PHI,@,NYG,W 27-6,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,akersdav01
Morten Andersen*,K,44.101,2004-11-28,NFL,MIN,,JAX,W 27-16,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,andermor01
Gary Anderson,K,45.135,2004-11-28,NFL,TEN,@,HOU,L 21-31,11,12,Sun,3,3,100.0,,,,,,0,3,andergar02
Doug Brien,K,34.004,2004-11-28,NFL,NYJ,@,ARI,W 13-3,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,briendou01
Kris Brown,K,27.341,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,4,4,100.0,1,2,50.0,,,0,7,brownkri01
John Carney,K,40.222,2004-11-28,NFL,NOR,@,ATL,L 21-24,11,12,Sun,1,1,100.0,2,3,66.7,,,0,7,carnejoh01
Jeff Chandler,K,25.163,2004-11-28,NFL,CAR,,TAM,W 21-14,11,12,Sun,3,3,100.0,,2,0.0,,,0,3,chandjef01
Phil Dawson,K,29.310,2004-11-28,NFL,CLE,@,CIN,L 48-58,11,12,Sun,6,6,100.0,2,2,100.0,,,0,12,dawsophi01
Jason Elam,K,34.265,2004-11-28,NFL,DEN,,OAK,L 24-25,11,12,Sun,3,3,100.0,1,2,50.0,,,0,6,elamxjas01
Jay Feely,K,28.189,2004-11-28,NFL,ATL,,NOR,W 24-21,11,12,Sun,3,3,100.0,1,2,50.0,,,0,6,feelyjay01
Shayne Graham,K,26.355,2004-11-28,NFL,CIN,,CLE,W 58-48,11,12,Sun,7,7,100.0,3,3,100.0,,,0,16,grahasha01
Martin Gramatica,K,29.001,2004-11-28,NFL,TAM,@,CAR,L 14-21,11,12,Sun,2,2,100.0,,3,0.0,,,0,2,gramamar01
John Hall,K,30.256,2004-11-28,NFL,WAS,@,PIT,L 7-16,11,12,Sun,1,1,100.0,,,,,,0,1,hallxjoh01
Sebastian Janikowski,K,26.271,2004-11-28,NFL,OAK,@,DEN,W 25-24,11,12,Sun,1,2,50.0,,1,0.0,,,0,1,janikseb01
Nate Kaeding,K,22.247,2004-11-28,NFL,SDG,@,KAN,W 34-31,11,12,Sun,4,4,100.0,2,4,50.0,,,0,10,kaedinat01
Rian Lindell,K,27.313,2004-11-28,NFL,BUF,@,SEA,W 38-9,11,12,Sun,5,5,100.0,1,1,100.0,,,0,8,linderia01
Olindo Mare,K,31.175,2004-11-28,NFL,MIA,@,SFO,W 24-17,11,12,Sun,3,3,100.0,1,2,50.0,,,0,6,marexoli01
Todd Peterson,K,34.298,2004-11-28,NFL,SFO,,MIA,L 17-24,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,petertod01
Jeff Reed,K,25.233,2004-11-28,NFL,PIT,,WAS,W 16-7,11,12,Sun,1,1,100.0,3,3,100.0,,,0,10,reedxjef01
Josh Scobee,K,22.158,2004-11-28,NFL,JAX,@,MIN,L 16-27,11,12,Sun,1,1,100.0,3,3,100.0,,,0,10,scobejos01
Lawrence Tynes,K,26.209,2004-11-28,NFL,KAN,,SDG,L 31-34,11,12,Sun,2,3,66.7,1,1,100.0,,,0,5,tyneslaw01
Adam Vinatieri,K,31.336,2004-11-28,NFL,NWE,,BAL,W 24-3,11,12,Sun,1,1,100.0,3,3,100.0,,,0,10,vinatada01
Ryan Longwell,K,30.105,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,6,6,100.0,1,1,100.0,,,0,9,longwrya01
Jeff Wilkins,K,32.224,2004-11-29,NFL,STL,@,GNB,L 17-45,11,12,Mon,2,2,100.0,1,2,50.0,,,0,5,wilkijef01
David Akers,K,29.362,2004-12-05,NFL,PHI,,GNB,W 47-17,12,13,Sun,5,5,100.0,4,4,100.0,,,0,17,akersdav01
Morten Andersen*,K,44.108,2004-12-05,NFL,MIN,@,CHI,L 14-24,12,13,Sun,2,2,100.0,,1,0.0,,,0,2,andermor01
Gary Anderson,K,45.142,2004-12-05,NFL,TEN,@,IND,L 24-51,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,andergar02
Doug Brien,K,34.011,2004-12-05,NFL,NYJ,,HOU,W 29-7,12,13,Sun,2,2,100.0,3,3,100.0,,,0,11,briendou01
Kris Brown,K,27.348,2004-12-05,NFL,HOU,@,NYJ,L 7-29,12,13,Sun,1,1,100.0,,,,,,0,1,brownkri01
John Carney,K,40.229,2004-12-05,NFL,NOR,,CAR,L 21-32,12,13,Sun,3,3,100.0,,,,,,0,3,carnejoh01
Steve Christie,PK,37.022,2004-12-05,NFL,NYG,@,WAS,L 7-31,12,13,Sun,1,1,100.0,,,,,,0,1,chrisste01
Phil Dawson,K,29.317,2004-12-05,NFL,CLE,,NWE,L 15-42,12,13,Sun,1,1,100.0,,,,,,0,1,dawsophi01
Paul Edinger,K,26.323,2004-12-05,NFL,CHI,,MIN,W 24-14,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,edingpau01
Jason Elam,K,34.272,2004-12-05,NFL,DEN,@,SDG,L 17-20,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,elamxjas01
Shayne Graham,K,26.362,2004-12-05,NFL,CIN,@,BAL,W 27-26,12,13,Sun,3,3,100.0,2,3,66.7,,,0,9,grahasha01
John Hall,K,30.263,2004-12-05,NFL,WAS,,NYG,W 31-7,12,13,Sun,4,4,100.0,1,1,100.0,,,0,7,hallxjoh01
Jason Hanson,K,34.171,2004-12-05,NFL,DET,,ARI,W 26-12,12,13,Sun,2,2,100.0,4,4,100.0,,,0,14,hansojas01
Sebastian Janikowski,K,26.278,2004-12-05,NFL,OAK,,KAN,L 27-34,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,janikseb01
Nate Kaeding,K,22.254,2004-12-05,NFL,SDG,,DEN,W 20-17,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,kaedinat01
John Kasay,K,35.039,2004-12-05,NFL,CAR,@,NOR,W 32-21,12,13,Sun,2,2,100.0,6,6,100.0,,,0,20,kasayjoh01
Rian Lindell,K,27.320,2004-12-05,NFL,BUF,@,MIA,W 42-32,12,13,Sun,6,6,100.0,,1,0.0,,,0,6,linderia01
Ryan Longwell,K,30.111,2004-12-05,NFL,GNB,@,PHI,L 17-47,12,13,Sun,2,2,100.0,1,1,100.0,,,0,5,longwrya01
Olindo Mare,K,31.182,2004-12-05,NFL,MIA,,BUF,L 32-42,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,marexoli01
Jeff Reed,K,25.240,2004-12-05,NFL,PIT,@,JAX,W 17-16,12,13,Sun,2,2,100.0,1,1,100.0,,,0,5,reedxjef01
Josh Scobee,K,22.165,2004-12-05,NFL,JAX,,PIT,L 16-17,12,13,Sun,1,1,100.0,3,5,60.0,,,0,10,scobejos01
Matt Stover,K,36.313,2004-12-05,NFL,BAL,,CIN,L 26-27,12,13,Sun,2,2,100.0,4,4,100.0,,,0,14,stovemat01
Jay Taylor,K,28.043,2004-12-05,NFL,TAM,,ATL,W 27-0,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,taylojay01
Lawrence Tynes,K,26.216,2004-12-05,NFL,KAN,@,OAK,W 34-27,12,13,Sun,4,4,100.0,2,2,100.0,,,0,10,tyneslaw01
Mike Vanderjagt,K,34.256,2004-12-05,NFL,IND,,TEN,W 51-24,12,13,Sun,6,6,100.0,3,3,100.0,,,0,15,vandemik01
Adam Vinatieri,K,31.343,2004-12-05,NFL,NWE,@,CLE,W 42-15,12,13,Sun,6,6,100.0,,,,,,0,6,vinatada01
Jeff Wilkins,K,32.230,2004-12-05,NFL,STL,,SFO,W 16-6,12,13,Sun,1,1,100.0,3,3,100.0,,,0,10,wilkijef01
Josh Brown,K,25.221,2004-12-06,NFL,SEA,,DAL,L 39-43,12,13,Mon,4,4,100.0,1,1,100.0,,,0,7,brownjos01
Billy Cundiff,K,24.251,2004-12-06,NFL,DAL,@,SEA,W 43-39,12,13,Mon,4,4,100.0,3,3,100.0,,,0,13,cundibil01
David Akers,K,30.003,2004-12-12,NFL,PHI,@,WAS,W 17-14,13,14,Sun,2,2,100.0,1,2,50.0,,,0,5,akersdav01
Morten Andersen*,K,44.115,2004-12-12,NFL,MIN,,SEA,L 23-27,13,14,Sun,2,2,100.0,3,3,100.0,,,0,11,andermor01
Josh Brown,K,25.227,2004-12-12,NFL,SEA,@,MIN,W 27-23,13,14,Sun,3,3,100.0,2,3,66.7,,,0,9,brownjos01
Kris Brown,K,27.355,2004-12-12,NFL,HOU,,IND,L 14-23,13,14,Sun,2,2,100.0,,,,,,0,2,brownkri01
John Carney,K,40.236,2004-12-12,NFL,NOR,@,DAL,W 27-13,13,14,Sun,3,3,100.0,2,2,100.0,,,0,9,carnejoh01
Steve Christie,PK,37.029,2004-12-12,NFL,NYG,@,BAL,L 14-37,13,14,Sun,2,2,100.0,,,,,,0,2,chrisste01
Billy Cundiff,K,24.257,2004-12-12,NFL,DAL,,NOR,L 13-27,13,14,Sun,1,1,100.0,2,3,66.7,,,0,7,cundibil01
Phil Dawson,K,29.324,2004-12-12,NFL,CLE,@,BUF,L 7-37,13,14,Sun,1,1,100.0,,1,0.0,,,0,1,dawsophi01
Jason Elam,K,34.279,2004-12-12,NFL,DEN,,MIA,W 20-17,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,elamxjas01
Jay Feely,K,28.203,2004-12-12,NFL,ATL,,OAK,W 35-10,13,14,Sun,5,5,100.0,,,,,,0,5,feelyjay01
Shayne Graham,K,27.003,2004-12-12,NFL,CIN,@,NWE,L 28-35,13,14,Sun,4,4,100.0,,,,,,0,4,grahasha01
John Hall,K,30.270,2004-12-12,NFL,WAS,,PHI,L 14-17,13,14,Sun,2,2,100.0,,1,0.0,,,0,2,hallxjoh01
Jason Hanson,K,34.178,2004-12-12,NFL,DET,@,GNB,L 13-16,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,hansojas01
Sebastian Janikowski,K,26.285,2004-12-12,NFL,OAK,@,ATL,L 10-35,13,14,Sun,1,1,100.0,1,1,100.0,,,0,4,janikseb01
Nate Kaeding,K,22.261,2004-12-12,NFL,SDG,,TAM,W 31-24,13,14,Sun,4,4,100.0,1,2,50.0,,,0,7,kaedinat01
John Kasay,K,35.046,2004-12-12,NFL,CAR,,STL,W 20-7,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,kasayjoh01
Rian Lindell,K,27.327,2004-12-12,NFL,BUF,,CLE,W 37-7,13,14,Sun,4,4,100.0,3,3,100.0,,,0,13,linderia01
Ryan Longwell,K,30.118,2004-12-12,NFL,GNB,,DET,W 16-13,13,14,Sun,1,1,100.0,3,3,100.0,,,0,10,longwrya01
Olindo Mare,K,31.189,2004-12-12,NFL,MIA,@,DEN,L 17-20,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,marexoli01
Todd Peterson,K,34.312,2004-12-12,NFL,SFO,@,ARI,W 31-28,13,14,Sun,4,4,100.0,1,1,100.0,,,0,7,petertod01
Neil Rackers,K,28.118,2004-12-12,NFL,ARI,,SFO,L 28-31,13,14,Sun,2,2,100.0,2,3,66.7,,,0,8,rackenei01
