Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id 
Jerome Bettis*,HB,31.266,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,18,54,3.00,0,BettJe00
Jeff Blake,QB,32.340,2003-11-09,NFL,ARI,@,PIT,L 15-28,9,10,Sun,5,30,6.00,0,BlakJe00
Kyle Boller,QB,22.145,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,1,2,2.00,0,BollKy00
Chris Brown,RB,22.206,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,12,46,3.83,0,BrowCh03
Shawn Bryson,HB,26.354,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,10,8,0.80,0,BrysSh00
Marc Bulger,QB,26.218,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,1,-1,-1.00,0,BulgMa00
Reche Caldwell,WR,24.226,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,1,5,5.00,0,CaldRe00
Trung Canidate,RB,26.251,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,15,34,2.27,0,CaniTr00
David Carr,QB,24.111,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,2,21,10.50,0,CarrDa00
Quincy Carter,QB,26.027,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,4,4,1.00,0,CartQu00
Rock Cartwright,FB,23.341,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,13,81,6.23,0,CartRo01
Chris Chandler,QB,38.028,2003-11-09,NFL,CHI,@,DET,L 10-12,9,10,Sun,1,2,2.00,0,ChanCh00
Jesse Chatman,RB,24.048,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,1,0,0.00,0,ChatJe00
Avon Cobourne,RB,24.248,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,6,4,0.67,0,CoboAv00
Laveranues Coles,WR,25.315,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,1,14,14.00,0,ColeLa00
Todd Collins,QB,32.004,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,2,-1,-0.50,0,CollTo00
Zack Crockett,FB,30.342,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,10,15,1.50,1,CrocZa00
Daunte Culpepper,QB,26.285,2003-11-09,NFL,MIN,@,SDG,L 28-42,9,10,Sun,6,42,7.00,0,CulpDa00
Jake Delhomme,QB,28.303,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,5,5,1.00,0,DelhJa00
T.J. Duckett,RB,22.265,2003-11-09,NFL,ATL,@,NYG,W 27-7,9,10,Sun,7,33,4.71,2,DuckT.00
Warrick Dunn,RB,28.308,2003-11-09,NFL,ATL,@,NYG,W 27-7,9,10,Sun,25,178,7.12,1,DunnWa00
Tim Dwight,WR,28.119,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,2,26,13.00,0,DwigTi00
Justin Fargas,RB,23.288,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,16,62,3.88,0,FargJu00
Marshall Faulk*,RB,30.256,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,20,48,2.40,2,FaulMa00
Doug Flutie,QB,41.017,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,6,18,3.00,2,FlutDo00
DeShaun Foster,RB,23.303,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,22,56,2.55,0,FostDe00
Chris Fuamatu-Ma'afala,RB,26.250,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,4,11,2.75,0,FuamCh00
Charlie Garner,RB,31.269,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,1,9,9.00,0,GarnCh00
Olandis Gary,RB,28.175,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,1,-2,-2.00,0,GaryOl00
Eddie George,RB,30.046,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,15,43,2.87,1,GeorEd00
Nick Goings,RB,25.287,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,1,2,2.00,0,GoinNi00
Dante Hall,WR,25.069,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,1,-1,-1.00,0,HallDa00
Troy Hambrick,HB,27.003,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,13,33,2.54,0,HambTr00
Joey Harrington,QB,25.019,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,2,-2,-1.00,0,HarrJo00
Matt Hasselbeck,QB,28.045,2003-11-09,NFL,SEA,@,WAS,L 20-27,9,10,Sun,1,1,1.00,0,HassMa00
Verron Haynes,RB,24.265,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,2,15,7.50,0,HaynVe00
Todd Heap,TE,23.238,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,1,5,5.00,0,HeapTo00
Travis Henry,RB,25.011,2003-11-09,NFL,BUF,@,DAL,L 6-10,9,10,Sun,21,80,3.81,0,HenrTr00
Kelly Holcomb,QB,30.123,2003-11-09,NFL,CLE,@,KAN,L 20-41,9,10,Sun,1,2,2.00,0,HolcKe00
Robert Holcombe,RB,27.333,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,7,9,1.29,0,HolcRo00
Tony Hollings,RB,21.343,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,1,4,4.00,0,HollTo00
Priest Holmes,RB,30.033,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,19,92,4.84,2,HolmPr00
James Jackson,RB,27.097,2003-11-09,NFL,CLE,@,KAN,L 20-41,9,10,Sun,17,66,3.88,1,JackJa00
Edgerrin James,RB,25.100,2003-11-09,NFL,IND,@,JAX,L 23-28,9,10,Sun,15,44,2.93,0,JameEd00
Andre Johnson,WR,22.121,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,1,11,11.00,0,JohnAn02
Brad Johnson,QB,35.057,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,2,14,7.00,0,JohnBr00
Jeremi Johnson,FB,23.066,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,5,6,1.20,1,JohnJe00
Larry Johnson,RB,23.355,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,2,2,1.00,0,JohnLa00
Rudi Johnson,HB,24.039,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,43,182,4.23,2,JohnRu00
Thomas Jones,RB,25.082,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,3,12,4.00,0,JoneTh00
LaMont Jordan,RB-K,24.363,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,7,69,9.86,1,JordLa00
Delvin Joyce,RB,25.049,2003-11-09,NFL,NYG,,ATL,L 7-27,9,10,Sun,1,3,3.00,0,JoycDe00
Jon Kitna,QB,31.049,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,5,23,4.60,0,KitnJo00
Kurt Kittner,QB,23.290,2003-11-09,NFL,ATL,@,NYG,W 27-7,9,10,Sun,5,5,1.00,0,KittKu00
Byron Leftwich,QB,23.299,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,3,6,2.00,1,LeftBy00
Dorsey Levens,RB,33.172,2003-11-09,NFL,NYG,,ATL,L 7-27,9,10,Sun,2,1,0.50,1,LeveDo00
Jamal Lewis,RB,24.072,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,27,111,4.11,1,LewiJa00
Tommy Maddox,QB,32.068,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,1,-1,-1.00,0,MaddTo00
Curtis Martin*,RB,30.192,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,19,61,3.21,0,MartCu00
Steve McNair,QB,30.268,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,2,3,1.50,0,McNaSt00
Travis Minor,RB,24.132,2003-11-09,NFL,MIA,@,TEN,L 7-31,9,10,Sun,3,22,7.33,0,MinoTr00
Rick Mirer,QB,33.235,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,1,2,2.00,0,MireRi00
Maurice Morris,RB,23.343,2003-11-09,NFL,SEA,@,WAS,L 20-27,9,10,Sun,3,26,8.67,0,MorrMa00
Sammy Morris,RB,26.231,2003-11-09,NFL,BUF,@,DAL,L 6-10,9,10,Sun,3,12,4.00,0,MorrSa00
Santana Moss,WR,24.161,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,1,25,25.00,0,MossSa00
Muhsin Muhammad,WR,30.188,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,1,0,0.00,0,MuhaMu00
Adrian Murrell,RB,33.024,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,16,76,4.75,0,MurrAd00
Dennis Northcutt,WR,25.322,2003-11-09,NFL,CLE,@,KAN,L 20-41,9,10,Sun,1,6,6.00,0,NortDe00
Chad Pennington,QB,27.136,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,3,0,0.00,0,PennCh01
Michael Pittman,RB,28.087,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,12,50,4.17,0,PittMi00
Patrick Ramsey,QB,24.268,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,1,-1,-1.00,0,RamsPa00
Antwaan Randle El,WR,24.084,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,1,-3,-3.00,0,RandAn00
Chris Redman,QB,26.125,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,2,4,2.00,0,RedmCh00
Josh Reed,WR,23.192,2003-11-09,NFL,BUF,@,DAL,L 6-10,9,10,Sun,1,8,8.00,0,ReedJo01
Alan Ricard,FB,26.296,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,2,4,2.00,0,RicaAl00
Tony Richardson,FB,31.327,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,2,3,1.50,0,RichTo00
Marcel Shipp,RB,25.093,2003-11-09,NFL,ARI,@,PIT,L 15-28,9,10,Sun,22,63,2.86,0,ShipMa00
John Simon,RB,24.333,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,2,9,4.50,0,SimoJo00
Rod Smart,RB,26.304,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,1,1,1.00,0,SmarRo00
Steve Smith,WR,24.181,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,1,14,14.00,0,SmitSt01
Aaron Stecker,RB,27.361,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,2,13,6.50,0,StecAa00
Mack Strong,FB,32.059,2003-11-09,NFL,SEA,@,WAS,L 20-27,9,10,Sun,2,4,2.00,0,StroMa00
Reggie Swinton,WR,28.108,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,1,9,9.00,0,SwinRe00
Chester Taylor,RB,24.048,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,4,18,4.50,0,TaylCh01
Fred Taylor,RB,27.286,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,28,152,5.43,2,TaylFr00
Travis Taylor,WR,25.224,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,1,1,1.00,0,TaylTr01
Anthony Thomas,RB,26.002,2003-11-09,NFL,CHI,@,DET,L 10-12,9,10,Sun,21,61,2.90,0,ThomAn01
LaBrandon Toefield,RB,23.046,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,3,5,1.67,0,ToefLa00
LaDainian Tomlinson*,RB,24.139,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,16,162,10.13,2,TomlLa00
Billy Volek,QB,27.195,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,2,0,0.00,0,VoleBi00
Peter Warrick,WR,26.143,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,2,23,11.50,0,WarrPe00
Tyrone Wheatley,RB,31.294,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,23,75,3.26,0,WheaTy00
Jamel White,RB,26.271,2003-11-09,NFL,CLE,@,KAN,L 20-41,9,10,Sun,2,6,3.00,0,WhitJa00
Alvis Whitted,WR,29.066,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,1,6,6.00,0,WhitAl00
Domanick Williams,RB,23.039,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,15,104,6.93,1,DaviDo01
Moe Williams,RB,29.106,2003-11-09,NFL,MIN,@,SDG,L 28-42,9,10,Sun,12,45,3.75,0,WillMo00
Ricky Williams,RB,25.072,2003-11-09,NFL,IND,@,JAX,L 23-28,9,10,Sun,6,3,0.50,0,WillRi01
Ricky Williams,HB,26.172,2003-11-09,NFL,MIA,@,TEN,L 7-31,9,10,Sun,13,37,2.85,0,WillRi00
Amos Zereoue,RB,27.032,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,5,22,4.40,0,ZereAm00
Correll Buckhalter,RB,25.035,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,9,23,2.56,0,BuckCo00
Najeh Davenport,RB,24.275,2003-11-10,NFL,GNB,,PHI,L 14-17,9,10,Mon,4,24,6.00,0,DaveNa00
Brett Favre*,QB,34.031,2003-11-10,NFL,GNB,,PHI,L 14-17,9,10,Mon,2,8,4.00,0,FavrBr00
Tony Fisher,RB,24.029,2003-11-10,NFL,GNB,,PHI,L 14-17,9,10,Mon,2,17,8.50,0,FishTo00
Ahman Green,RB,26.267,2003-11-10,NFL,GNB,,PHI,L 14-17,9,10,Mon,29,192,6.62,1,GreeAh00
Donovan McNabb,QB,26.350,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,5,26,5.20,1,McNaDo00
Todd Pinkston,WR,26.201,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,1,-11,-11.00,0,PinkTo00
Duce Staley,RB,28.256,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,10,53,5.30,0,StalDu00
Brian Westbrook,RB/K,24.069,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,5,1,0.20,0,WestBr00
Rabih Abdullah,RB,28.203,2003-11-16,NFL,CHI,,STL,L 21-23,10,11,Sun,1,1,1.00,0,AbduRa00
Shaun Alexander,RB,26.078,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,20,110,5.50,1,AlexSh00
Richie Anderson,FB,32.064,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,2,-3,-1.50,0,AndeRi00
Tiki Barber,RB,28.223,2003-11-16,NFL,NYG,@,PHI,L 10-28,10,11,Sun,19,111,5.84,0,BarbTi00
Michael Bennett,RB,25.095,2003-11-16,NFL,MIN,@,OAK,L 18-28,10,11,Sun,5,13,2.60,0,BennMi00
Jeff Blake,QB,32.347,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,1,3,3.00,0,BlakJe00
Drew Bledsoe,QB,31.275,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,1,2,2.00,0,BledDr00
Anquan Boldin,WR,23.044,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,1,6,6.00,0,BoldAn00
Tom Brady,QB,26.105,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,1,3,3.00,0,BradTo00
Aaron Brooks,QB,27.237,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,8,37,4.63,0,BrooAa00
Chris Brown,RB,22.213,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,3,2,0.67,0,BrowCh03
Antonio Bryant,WR,22.252,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,1,2,2.00,0,BryaAn00
Shawn Bryson,HB,26.361,2003-11-16,NFL,DET,@,SEA,L 14-35,10,11,Sun,8,35,4.38,0,BrysSh00
Correll Buckhalter,RB,25.041,2003-11-16,NFL,PHI,,NYG,W 28-10,10,11,Sun,5,2,0.40,1,BuckCo00
Joe Burns,RB,24.062,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,1,5,5.00,0,BurnJo00
Tyrone Calico,WR,23.007,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,1,5,5.00,0,CaliTy00
Trung Canidate,RB,26.258,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,10,18,1.80,0,CaniTr00
David Carr,QB,24.118,2003-11-16,NFL,HOU,@,BUF,W 12-10,10,11,Sun,1,0,0.00,0,CarrDa00
Kerry Carter,RB,22.332,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,3,-2,-0.67,0,CartKe01
Quincy Carter,QB,26.034,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,6,33,5.50,0,CartQu00
Rock Cartwright,FB,23.348,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,9,32,3.56,0,CartRo01
Chris Chandler,QB,38.035,2003-11-16,NFL,CHI,,STL,L 21-23,10,11,Sun,2,2,1.00,0,ChanCh00
Cam Cleeland,WR,28.093,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,1,-5,-5.00,0,CleeCa00
Laveranues Coles,WR,25.322,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,1,0,0.00,0,ColeLa00
Kerry Collins,QB,30.321,2003-11-16,NFL,NYG,@,PHI,L 10-28,10,11,Sun,1,-3,-3.00,0,CollKe00
Zack Crockett,FB,30.349,2003-11-16,NFL,OAK,,MIN,W 28-18,10,11,Sun,6,54,9.00,2,CrocZa00
Daunte Culpepper,QB,26.292,2003-11-16,NFL,MIN,@,OAK,L 18-28,10,11,Sun,7,42,6.00,1,CulpDa00
Najeh Davenport,RB,24.281,2003-11-16,NFL,GNB,@,TAM,W 20-13,10,11,Sun,13,70,5.38,0,DaveNa00
Stephen Davis,RB,29.260,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,28,92,3.29,1,DaviSt00
Jake Delhomme,QB,28.310,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,3,-2,-0.67,1,DelhJa00
Corey Dillon,HB,29.023,2003-11-16,NFL,CIN,,KAN,W 24-19,10,11,Sun,6,21,3.50,0,DillCo00
T.J. Duckett,RB,22.272,2003-11-16,NFL,ATL,@,NOR,L 20-23,10,11,Sun,4,7,1.75,1,DuckT.00
Warrick Dunn,RB,28.315,2003-11-16,NFL,ATL,@,NOR,L 20-23,10,11,Sun,23,162,7.04,0,DunnWa00
Heath Evans,FB,24.321,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,1,2,2.00,0,EvanHe00
Justin Fargas,RB,23.295,2003-11-16,NFL,OAK,,MIN,W 28-18,10,11,Sun,3,24,8.00,0,FargJu00
Kevin Faulk,RB,27.164,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,8,11,1.38,0,FaulKe00
Marshall Faulk*,RB,30.263,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,20,103,5.15,0,FaulMa00
Tony Fisher,RB,24.035,2003-11-16,NFL,GNB,@,TAM,W 20-13,10,11,Sun,4,11,2.75,0,FishTo00
Doug Flutie,QB,41.024,2003-11-16,NFL,SDG,@,DEN,L 8-37,10,11,Sun,5,11,2.20,0,FlutDo00
DeShaun Foster,RB,23.310,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,1,2,2.00,0,FostDe00
Chris Fuamatu-Ma'afala,RB,26.257,2003-11-16,NFL,JAX,@,TEN,L 3-10,10,11,Sun,9,40,4.44,0,FuamCh00
Mike Furrey,WR,26.188,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,2,4,2.00,0,FurrMi00
Olandis Gary,RB,28.182,2003-11-16,NFL,DET,@,SEA,L 14-35,10,11,Sun,6,43,7.17,0,GaryOl00
Eddie George,RB,30.053,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,20,73,3.65,0,GeorEd00
Nick Goings,RB,25.294,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,2,20,10.00,0,GoinNi00
Lamar Gordon,RB,23.313,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,2,10,5.00,0,GordLa00
Ahman Green,RB,26.273,2003-11-16,NFL,GNB,@,TAM,W 20-13,10,11,Sun,21,109,5.19,1,GreeAh00
Brian Griese,QB,28.243,2003-11-16,NFL,MIA,,BAL,W 9-6,10,11,Sun,1,6,6.00,0,GrieBr00
Quentin Griffin,RB,22.308,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,15,55,3.67,0,GrifQu00
Troy Hambrick,RB,27.010,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,16,41,2.56,0,HambTr00
Joey Harrington,QB,25.026,2003-11-16,NFL,DET,@,SEA,L 14-35,10,11,Sun,3,3,1.00,0,HarrJo00
Matt Hasselbeck,QB,28.052,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,3,15,5.00,1,HassMa00
Travis Henry,HB,25.018,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,23,149,6.48,0,HenrTr00
Kelly Holcomb,QB,30.130,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,3,-2,-0.67,0,HolcKe00
Robert Holcombe,RB,27.340,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,3,-5,-1.67,0,HolcRo00
Priest Holmes,RB,30.040,2003-11-16,NFL,KAN,@,CIN,L 19-24,10,11,Sun,16,62,3.88,0,HolmPr00
James Jackson,RB,27.104,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,19,45,2.37,2,JackJa00
Edgerrin James,RB,25.107,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,36,127,3.53,3,JameEd00
Andre Johnson,WR,22.128,2003-11-16,NFL,HOU,@,BUF,W 12-10,10,11,Sun,1,-34,-34.00,0,JohnAn02
Brad Johnson,QB,35.064,2003-11-16,NFL,TAM,,GNB,L 13-20,10,11,Sun,1,2,2.00,0,JohnBr00
Rudi Johnson,HB,24.046,2003-11-16,NFL,CIN,,KAN,W 24-19,10,11,Sun,22,165,7.50,0,JohnRu00
Thomas Jones,RB,25.089,2003-11-16,NFL,TAM,,GNB,L 13-20,10,11,Sun,9,134,14.89,0,JoneTh00
LaMont Jordan,RB-K,25.005,2003-11-16,NFL,NYJ,@,IND,L 31-38,10,11,Sun,2,25,12.50,0,JordLa00
Danny Kanell,QB,29.360,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,4,-4,-1.00,0,KaneDa00
Eddie Kennison,WR,30.300,2003-11-16,NFL,KAN,@,CIN,L 19-24,10,11,Sun,1,5,5.00,0,KennEd00
Jon Kitna,QB,31.056,2003-11-16,NFL,CIN,,KAN,W 24-19,10,11,Sun,4,3,0.75,0,KitnJo00
Kurt Kittner,QB,23.297,2003-11-16,NFL,ATL,@,NOR,L 20-23,10,11,Sun,1,-1,-1.00,0,KittKu00
Byron Leftwich,QB,23.306,2003-11-16,NFL,JAX,@,TEN,L 3-10,10,11,Sun,1,1,1.00,0,LeftBy00
Ashley Lelie,WR,23.273,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,2,20,10.00,0,LeliAs00
Dorsey Levens,RB,33.179,2003-11-16,NFL,NYG,@,PHI,L 10-28,10,11,Sun,4,1,0.25,0,LeveDo00
Jamal Lewis,RB,24.079,2003-11-16,NFL,BAL,@,MIA,L 6-9,10,11,Sun,25,91,3.64,0,LewiJa00
Adrian Madise,WR,23.238,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,1,10,10.00,0,MadiAd00
Peyton Manning,QB,27.237,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,2,-3,-1.50,0,MannPe00
Curtis Martin*,RB,30.199,2003-11-16,NFL,NYJ,@,IND,L 31-38,10,11,Sun,13,105,8.08,0,MartCu00
Deuce McAllister,RB,24.324,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,28,173,6.18,2,McAlDe00
Josh McCown,QB,24.135,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,2,9,4.50,0,McCoJo01
Donovan McNabb,QB,26.356,2003-11-16,NFL,PHI,,NYG,W 28-10,10,11,Sun,4,0,0.00,0,McNaDo00
Steve McNair,QB,30.275,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,5,21,4.20,0,McNaSt00
Travis Minor,RB,24.139,2003-11-16,NFL,MIA,,BAL,W 9-6,10,11,Sun,5,30,6.00,0,MinoTr00
Rick Mirer,QB,33.242,2003-11-16,NFL,OAK,,MIN,W 28-18,10,11,Sun,2,4,2.00,0,MireRi00
Maurice Morris,RB,23.350,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,3,17,5.67,0,MorrMa00
Sammy Morris,RB,26.238,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,2,10,5.00,0,MorrSa00
Adrian Murrell,RB,33.031,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,3,11,3.67,0,MurrAd00
Dennis Northcutt,WR,25.329,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,2,14,7.00,0,NortDe00
Chad Pennington,QB,27.143,2003-11-16,NFL,NYJ,@,IND,L 31-38,10,11,Sun,2,2,1.00,0,PennCh01
Michael Pittman,RB,28.094,2003-11-16,NFL,TAM,,GNB,L 13-20,10,11,Sun,8,18,2.25,0,PittMi00
Jake Plummer,QB,28.332,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,2,14,7.00,0,PlumJa00
Clinton Portis,RB,22.076,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,25,106,4.24,0,PortCl00
Patrick Ramsey,QB,24.275,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,2,4,2.00,0,RamsPa00
Josh Reed,WR,23.199,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,1,16,16.00,0,ReedJo01
Dominic Rhodes,RB,24.303,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,1,0,0.00,0,RhodDo00
Marcel Shipp,RB,25.100,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,9,23,2.56,0,ShipMa00
Antowain Smith,RB,31.247,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,16,51,3.19,1,SmitAn00
Hunter Smith,P,26.099,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,1,21,21.00,1,SmitHu21
Steve Smith,WR,24.188,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,1,-2,-2.00,0,SmitSt01
Duce Staley,RB,28.262,2003-11-16,NFL,PHI,,NYG,W 28-10,10,11,Sun,3,12,4.00,0,StalDu00
Mack Strong,FB,32.066,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,3,17,5.67,0,StroMa00
Lee Suggs,RB,23.097,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,5,5,1.00,0,SuggLe00
Chester Taylor,RB,24.055,2003-11-16,NFL,BAL,@,MIA,L 6-9,10,11,Sun,4,19,4.75,0,TaylCh01
Fred Taylor,RB,27.293,2003-11-16,NFL,JAX,@,TEN,L 3-10,10,11,Sun,14,65,4.64,0,TaylFr00
